POINT_X,POINT_Y,HARV88,HARV95,HARV2010
499729.7151,5108595.158,0,0.0218,0.5096
500229.7151,5108595.158,0,0.0123,0.4848
500729.7151,5108595.158,0,0.0063,0.4377
501229.7151,5108595.158,0,6.00E-04,0.3804
501729.7151,5108595.158,0,0,0.2977
502229.7151,5108595.158,0,0,0.2646
502729.7151,5108595.158,3.00E-04,0,0.1889
503229.7151,5108595.158,0.0034,0.0034,0.1397
503729.7151,5108595.158,0.0074,0.0074,0.1262
504229.7151,5108595.158,0.0074,0.0074,0.1308
504729.7151,5108595.158,0.004,0.004,0.1276
505229.7151,5108595.158,0.004,0.004,0.1357
505729.7151,5108595.158,0,0,0.1329
506229.7151,5108595.158,0,0,0.0899
506729.7151,5108595.158,0,0,0.0272
507229.7151,5108595.158,0,0,0
507729.7151,5108595.158,0,0,0
508229.7151,5108595.158,0,0,0
508729.7151,5108595.158,0,0,0
509229.7151,5108595.158,0,0,0
509729.7151,5108595.158,0,0,0
481729.7151,5108095.158,0,0.4492,0.4683
482229.7151,5108095.158,0.0034,0.53,0.5452
482729.7151,5108095.158,0.0905,0.4801,0.5087
483229.7151,5108095.158,0.2416,0.5147,0.5568
483729.7151,5108095.158,0.3328,0.4605,0.5224
484229.7151,5108095.158,0.3063,0.3244,0.3897
484729.7151,5108095.158,0.1798,0.2208,0.2757
485229.7151,5108095.158,0.0679,0.1191,0.165
485729.7151,5108095.158,0.0229,0.0407,0.0831
486229.7151,5108095.158,0.0312,0.0318,0.0644
486729.7151,5108095.158,0.0229,0.0221,0.0404
487229.7151,5108095.158,0.0344,0.0341,0.0395
487729.7151,5108095.158,0.0283,0.0289,0.0369
488229.7151,5108095.158,0.02,0.0203,0.0303
488729.7151,5108095.158,0.0031,0.02,0.0478
489229.7151,5108095.158,0.0074,0.0498,0.0879
489729.7151,5108095.158,0.0246,0.0711,0.0963
490229.7151,5108095.158,0.0364,0.1417,0.1726
490729.7151,5108095.158,0.0407,0.1723,0.2379
491229.7151,5108095.158,0.0493,0.1647,0.2337
491729.7151,5108095.158,0.0719,0.1892,0.2439
492229.7151,5108095.158,0.14,0.2104,0.2508
492729.7151,5108095.158,0.1904,0.2188,0.2543
493229.7151,5108095.158,0.1947,0.2262,0.2551
493729.7151,5108095.158,0.1534,0.1618,0.195
494229.7151,5108095.158,0.1506,0.1512,0.171
494729.7151,5108095.158,0.1566,0.158,0.1729
495229.7151,5108095.158,0.1082,0.1142,0.1291
495729.7151,5108095.158,0.0713,0.0725,0.0907
496229.7151,5108095.158,0.0269,0.0283,0.1383
496729.7151,5108095.158,0.0172,0.018,0.15
497229.7151,5108095.158,0.004,0.0046,0.1609
497729.7151,5108095.158,0,0.0375,0.2122
498229.7151,5108095.158,0,0.0438,0.2339
498729.7151,5108095.158,0,0.049,0.2964
499229.7151,5108095.158,0,0.0498,0.312
499729.7151,5108095.158,0,0.0146,0.2994
500229.7151,5108095.158,0,0.0069,0.2984
500729.7151,5108095.158,0,0.0023,0.3078
501229.7151,5108095.158,0,0,0.2831
501729.7151,5108095.158,0,0,0.2251
502229.7151,5108095.158,0,0,0.1505
502729.7151,5108095.158,0,0,0.0638
503229.7151,5108095.158,0,0,0.0194
503729.7151,5108095.158,0.0043,0.0037,0.0146
504229.7151,5108095.158,0.004,0.004,0.0126
504729.7151,5108095.158,0.004,0.004,0.0412
505229.7151,5108095.158,0.002,0.0026,0.0555
505729.7151,5108095.158,0,0,0.0401
506229.7151,5108095.158,0,0,0.0123
506729.7151,5108095.158,0,0,0
507229.7151,5108095.158,0,0,0
507729.7151,5108095.158,0,0,0
508229.7151,5108095.158,0,0,0
508729.7151,5108095.158,0,0,0
509229.7151,5108095.158,0,0,0
509729.7151,5108095.158,0,0,0
481729.7151,5107595.158,9.00E-04,0.3953,0.4103
482229.7151,5107595.158,0.0063,0.3488,0.354
482729.7151,5107595.158,0.0301,0.3157,0.3475
483229.7151,5107595.158,0.1892,0.3894,0.4378
483729.7151,5107595.158,0.2922,0.3707,0.4543
484229.7151,5107595.158,0.2614,0.2977,0.3907
484729.7151,5107595.158,0.2362,0.2937,0.3747
485229.7151,5107595.158,0.1655,0.2241,0.3141
485729.7151,5107595.158,0.154,0.2095,0.2774
486229.7151,5107595.158,0.1211,0.1511,0.2304
486729.7151,5107595.158,0.0624,0.0796,0.1434
487229.7151,5107595.158,0.047,0.0641,0.1151
487729.7151,5107595.158,0.0386,0.0598,0.1019
488229.7151,5107595.158,0.0371,0.0489,0.1023
488729.7151,5107595.158,0.0292,0.0326,0.111
489229.7151,5107595.158,0.0097,0.0461,0.1217
489729.7151,5107595.158,0.0376,0.0877,0.1819
490229.7151,5107595.158,0.0467,0.1077,0.2368
490729.7151,5107595.158,0.0432,0.1337,0.2302
491229.7151,5107595.158,0.0474,0.1528,0.2284
491729.7151,5107595.158,0.0386,0.1093,0.1757
492229.7151,5107595.158,0.0492,0.1002,0.1474
492729.7151,5107595.158,0.0943,0.1235,0.156
493229.7151,5107595.158,0.0902,0.116,0.1443
493729.7151,5107595.158,0.0762,0.0804,0.1093
494229.7151,5107595.158,0.0454,0.0463,0.0667
494729.7151,5107595.158,0.0352,0.0364,0.0512
495229.7151,5107595.158,0.0215,0.0215,0.0261
495729.7151,5107595.158,0.0118,0.0124,0.0124
496229.7151,5107595.158,0.0094,0.01,0.0221
496729.7151,5107595.158,0.0034,0.0037,0.0401
497229.7151,5107595.158,0,0,0.0393
497729.7151,5107595.158,0,0.0163,0.0484
498229.7151,5107595.158,0,0.0386,0.0947
498729.7151,5107595.158,0,0.0391,0.1049
499229.7151,5107595.158,0,0.0106,0.1156
499729.7151,5107595.158,0,0,0.1229
500229.7151,5107595.158,0,0,0.1417
500729.7151,5107595.158,0,0,0.1179
501229.7151,5107595.158,0,0,0.1305
501729.7151,5107595.158,0,0,0.0819
502229.7151,5107595.158,0,0,0.0444
502729.7151,5107595.158,0,0,0.0109
503229.7151,5107595.158,0,0,0
503729.7151,5107595.158,0,0,0
504229.7151,5107595.158,0,0,0
504729.7151,5107595.158,0,0,0
505229.7151,5107595.158,0,0,0
505729.7151,5107595.158,0,0,0
506229.7151,5107595.158,0,0,0
506729.7151,5107595.158,0,0,0
507229.7151,5107595.158,0,0,0
507729.7151,5107595.158,0,0,0
508229.7151,5107595.158,0,0,0
508729.7151,5107595.158,0,0,0
509229.7151,5107595.158,0,0,0
509729.7151,5107595.158,0,0,0
481729.7151,5107095.158,0.0014,0.2754,0.2974
482229.7151,5107095.158,0.0063,0.1854,0.19
482729.7151,5107095.158,0.0089,0.187,0.2007
483229.7151,5107095.158,0.1005,0.2442,0.2757
483729.7151,5107095.158,0.1706,0.239,0.3119
484229.7151,5107095.158,0.1827,0.2494,0.3422
484729.7151,5107095.158,0.2731,0.3384,0.4257
485229.7151,5107095.158,0.2885,0.3495,0.4419
485729.7151,5107095.158,0.2774,0.3991,0.5053
486229.7151,5107095.158,0.2568,0.363,0.4921
486729.7151,5107095.158,0.1457,0.2341,0.3694
487229.7151,5107095.158,0.081,0.1598,0.3043
487729.7151,5107095.158,0.0512,0.1208,0.251
488229.7151,5107095.158,0.0472,0.1168,0.2442
488729.7151,5107095.158,0.0361,0.075,0.2096
489229.7151,5107095.158,0.022,0.0435,0.1895
489729.7151,5107095.158,0.0349,0.0518,0.2387
490229.7151,5107095.158,0.0303,0.047,0.3004
490729.7151,5107095.158,0.0326,0.0521,0.2603
491229.7151,5107095.158,0.0343,0.0466,0.1806
491729.7151,5107095.158,0.0315,0.0533,0.1283
492229.7151,5107095.158,0.0352,0.0993,0.1331
492729.7151,5107095.158,0.0332,0.1313,0.1706
493229.7151,5107095.158,0.0089,0.0796,0.1085
493729.7151,5107095.158,0,0.0255,0.0426
494229.7151,5107095.158,0,0,0
494729.7151,5107095.158,0,0,0
495229.7151,5107095.158,0,0,0
495729.7151,5107095.158,0,0,0
496229.7151,5107095.158,0,0,0
496729.7151,5107095.158,0,0,0
497229.7151,5107095.158,0,0,0
497729.7151,5107095.158,0,0,0
498229.7151,5107095.158,0,0,0
498729.7151,5107095.158,0,0,3.00E-04
499229.7151,5107095.158,0,0,0
499729.7151,5107095.158,0,0,0
500229.7151,5107095.158,0,0,0.002
500729.7151,5107095.158,0,0,0.0034
501229.7151,5107095.158,0,0,0
501729.7151,5107095.158,0,0,6.00E-04
502229.7151,5107095.158,0,0,3.00E-04
502729.7151,5107095.158,0,0,0
503229.7151,5107095.158,0,0,0
503729.7151,5107095.158,0,0,0
504229.7151,5107095.158,0,0,0
504729.7151,5107095.158,0,0,0
505229.7151,5107095.158,0,0,0
505729.7151,5107095.158,0,0,0
506229.7151,5107095.158,0,0,0
506729.7151,5107095.158,0,0,0
507229.7151,5107095.158,0,0,0
507729.7151,5107095.158,0,0,0
508229.7151,5107095.158,0,0,0
508729.7151,5107095.158,0,0,0
509229.7151,5107095.158,0,0,0
509729.7151,5107095.158,0,0,0
481729.7151,5106595.158,0.0303,0.1575,0.1947
482229.7151,5106595.158,0.0564,0.1664,0.1712
482729.7151,5106595.158,0.075,0.2219,0.229
483229.7151,5106595.158,0.1214,0.2227,0.2523
483729.7151,5106595.158,0.1833,0.2884,0.3391
484229.7151,5106595.158,0.1938,0.2954,0.3641
484729.7151,5106595.158,0.2917,0.3813,0.455
485229.7151,5106595.158,0.3225,0.4298,0.5092
485729.7151,5106595.158,0.3613,0.5076,0.6505
486229.7151,5106595.158,0.3653,0.5187,0.68
486729.7151,5106595.158,0.1942,0.4078,0.5879
487229.7151,5106595.158,0.1085,0.3532,0.5313
487729.7151,5106595.158,0.0561,0.2994,0.4501
488229.7151,5106595.158,0.0378,0.2618,0.4315
488729.7151,5106595.158,0.0286,0.2032,0.3779
489229.7151,5106595.158,0.0229,0.1474,0.3676
489729.7151,5106595.158,0.0189,0.0636,0.3357
490229.7151,5106595.158,0.0183,0.0761,0.3034
490729.7151,5106595.158,0.022,0.1154,0.3739
491229.7151,5106595.158,0.0172,0.1409,0.3548
491729.7151,5106595.158,9.00E-04,0.203,0.2917
492229.7151,5106595.158,0,0.2691,0.3439
492729.7151,5106595.158,0,0.2489,0.3035
493229.7151,5106595.158,0,0.1643,0.1898
493729.7151,5106595.158,0,0.0741,0.0848
494229.7151,5106595.158,0,0.0034,0.004
494729.7151,5106595.158,0,0,0
495229.7151,5106595.158,0,0,0
495729.7151,5106595.158,0,0,0
496229.7151,5106595.158,0,0,0
496729.7151,5106595.158,0,0,0
497229.7151,5106595.158,0,0,0
497729.7151,5106595.158,0,0,0
498229.7151,5106595.158,0,0,0
498729.7151,5106595.158,0,0,0
499229.7151,5106595.158,0,0,0
499729.7151,5106595.158,0,0,0
500229.7151,5106595.158,0,0,0
500729.7151,5106595.158,0,0,0
501229.7151,5106595.158,0,0,0
501729.7151,5106595.158,0,0,0
502229.7151,5106595.158,0,0,0
502729.7151,5106595.158,0,0,0
503229.7151,5106595.158,0,0,0
503729.7151,5106595.158,0,0,0
504229.7151,5106595.158,0,0,0
504729.7151,5106595.158,0,0,0
505229.7151,5106595.158,0,0,0
505729.7151,5106595.158,0,0,0
506229.7151,5106595.158,0,0,0
506729.7151,5106595.158,0,0,0
507229.7151,5106595.158,0,0,0
507729.7151,5106595.158,0,0,0
508229.7151,5106595.158,0,0,0
508729.7151,5106595.158,0,0,0
509229.7151,5106595.158,0,0,0
509729.7151,5106595.158,0,0,0
481729.7151,5106095.158,0.0699,0.124,0.1563
482229.7151,5106095.158,0.1049,0.1322,0.1354
482729.7151,5106095.158,0.1675,0.2287,0.2336
483229.7151,5106095.158,0.2508,0.3361,0.3567
483729.7151,5106095.158,0.3,0.4121,0.4569
484229.7151,5106095.158,0.3318,0.4429,0.5041
484729.7151,5106095.158,0.3601,0.4214,0.4609
485229.7151,5106095.158,0.3566,0.4529,0.5167
485729.7151,5106095.158,0.4403,0.5726,0.6854
486229.7151,5106095.158,0.3636,0.6456,0.7936
486729.7151,5106095.158,0.1724,0.569,0.7695
487229.7151,5106095.158,0.1033,0.5591,0.7277
487729.7151,5106095.158,0.0229,0.5208,0.6733
488229.7151,5106095.158,0.017,0.4727,0.6379
488729.7151,5106095.158,0.0163,0.3562,0.4959
489229.7151,5106095.158,0.0126,0.2528,0.4332
489729.7151,5106095.158,0.0017,0.2322,0.4874
490229.7151,5106095.158,0.0046,0.2425,0.4818
490729.7151,5106095.158,0,0.3057,0.5403
491229.7151,5106095.158,0,0.354,0.5583
491729.7151,5106095.158,0,0.4114,0.5494
492229.7151,5106095.158,0,0.4438,0.5649
492729.7151,5106095.158,0,0.3543,0.4437
493229.7151,5106095.158,0,0.2201,0.2728
493729.7151,5106095.158,0,0.1051,0.1223
494229.7151,5106095.158,0,0.0075,0.0077
494729.7151,5106095.158,0,0,0
495229.7151,5106095.158,0,0,0
495729.7151,5106095.158,0,0,0
496229.7151,5106095.158,0,0,0
496729.7151,5106095.158,0,0,0
497229.7151,5106095.158,0,0,0
497729.7151,5106095.158,0,0,0
498229.7151,5106095.158,0,0,0
498729.7151,5106095.158,0,0,0
499229.7151,5106095.158,0,0,0
499729.7151,5106095.158,0,0,0
500229.7151,5106095.158,0,0,0
500729.7151,5106095.158,0,0,0
501229.7151,5106095.158,0,0,0
501729.7151,5106095.158,0,0,0
502229.7151,5106095.158,0,0,0
502729.7151,5106095.158,0,0,0
503229.7151,5106095.158,0,0,0
503729.7151,5106095.158,0,0,0
504229.7151,5106095.158,0,0,0
504729.7151,5106095.158,0,0,0
505229.7151,5106095.158,0,0,0
505729.7151,5106095.158,0,0,0
506229.7151,5106095.158,0,0,0
506729.7151,5106095.158,0,0,0
507229.7151,5106095.158,0,0,0
507729.7151,5106095.158,0,0,0
508229.7151,5106095.158,0,0,0
508729.7151,5106095.158,0,0,0
509229.7151,5106095.158,0,0,0
509729.7151,5106095.158,0,0,0
481729.7151,5105595.158,0.118,0.229,0.2527
482229.7151,5105595.158,0.1574,0.2306,0.2498
482729.7151,5105595.158,0.2992,0.3773,0.3956
483229.7151,5105595.158,0.4042,0.4953,0.5333
483729.7151,5105595.158,0.5303,0.6325,0.686
484229.7151,5105595.158,0.5371,0.6364,0.6959
484729.7151,5105595.158,0.4392,0.5005,0.5603
485229.7151,5105595.158,0.3892,0.4459,0.5152
485729.7151,5105595.158,0.3146,0.5205,0.6152
486229.7151,5105595.158,0.2336,0.6554,0.7747
486729.7151,5105595.158,0.154,0.7461,0.881
487229.7151,5105595.158,0.0993,0.7659,0.8661
487729.7151,5105595.158,0.0135,0.702,0.7864
488229.7151,5105595.158,0.0177,0.597,0.7416
488729.7151,5105595.158,0.0129,0.4801,0.6551
489229.7151,5105595.158,0,0.4022,0.574
489729.7151,5105595.158,0,0.4307,0.6099
490229.7151,5105595.158,0,0.4942,0.6702
490729.7151,5105595.158,0,0.5093,0.6822
491229.7151,5105595.158,0,0.4845,0.6981
491729.7151,5105595.158,0,0.4678,0.706
492229.7151,5105595.158,0,0.4438,0.6558
492729.7151,5105595.158,0,0.377,0.4951
493229.7151,5105595.158,0,0.2253,0.2877
493729.7151,5105595.158,0,0.0716,0.0942
494229.7151,5105595.158,0,3.00E-04,0.0017
494729.7151,5105595.158,0,0,0
495229.7151,5105595.158,0,0,0
495729.7151,5105595.158,0,0,0
496229.7151,5105595.158,0,0,0
496729.7151,5105595.158,0,0,0
497229.7151,5105595.158,0,0,0
497729.7151,5105595.158,0,0,0
498229.7151,5105595.158,0,0,0
498729.7151,5105595.158,0,0,0
499229.7151,5105595.158,0,0,0
499729.7151,5105595.158,0,0,0
500229.7151,5105595.158,0,0,0
500729.7151,5105595.158,0,0,0
501229.7151,5105595.158,0,0,0
501729.7151,5105595.158,0,0,0
502229.7151,5105595.158,0,0,0
502729.7151,5105595.158,0,0,0
503229.7151,5105595.158,0,0,0
503729.7151,5105595.158,0,0,0
504229.7151,5105595.158,0,0,0
504729.7151,5105595.158,0,0,0
505229.7151,5105595.158,0,0,0
505729.7151,5105595.158,0,0,0
506229.7151,5105595.158,0,0,0
506729.7151,5105595.158,0,0,0
507229.7151,5105595.158,0,0,0
507729.7151,5105595.158,0,0,0
508229.7151,5105595.158,0,0,0
508729.7151,5105595.158,0,0,0
509229.7151,5105595.158,0,0,0
509729.7151,5105595.158,0,0,0
481729.7151,5105095.158,0.1102,0.3083,0.3716
482229.7151,5105095.158,0.1584,0.3047,0.4086
482729.7151,5105095.158,0.3135,0.4222,0.5236
483229.7151,5105095.158,0.4821,0.5617,0.6473
483729.7151,5105095.158,0.6297,0.6836,0.7526
484229.7151,5105095.158,0.6785,0.7157,0.7953
484729.7151,5105095.158,0.4875,0.5188,0.5789
485229.7151,5105095.158,0.4049,0.5083,0.5504
485729.7151,5105095.158,0.2276,0.4987,0.5763
486229.7151,5105095.158,0.1635,0.6599,0.7435
486729.7151,5105095.158,0.1506,0.8319,0.9169
487229.7151,5105095.158,0.0352,0.8368,0.8986
487729.7151,5105095.158,0.016,0.7354,0.8187
488229.7151,5105095.158,0.0218,0.6583,0.7806
488729.7151,5105095.158,0.0149,0.5901,0.7612
489229.7151,5105095.158,0.002,0.4847,0.669
489729.7151,5105095.158,0,0.4825,0.6331
490229.7151,5105095.158,0,0.5247,0.6138
490729.7151,5105095.158,0,0.5239,0.655
491229.7151,5105095.158,0,0.4717,0.722
491729.7151,5105095.158,0.002,0.3788,0.6659
492229.7151,5105095.158,0.0069,0.2966,0.534
492729.7151,5105095.158,0.0052,0.2099,0.3511
493229.7151,5105095.158,0,0.0873,0.1451
493729.7151,5105095.158,0,0.0049,0.0172
494229.7151,5105095.158,0,0,0.0023
494729.7151,5105095.158,0,0,0
495229.7151,5105095.158,0,0,0
495729.7151,5105095.158,0,0,0
496229.7151,5105095.158,0,0,0
496729.7151,5105095.158,0,0,0
497229.7151,5105095.158,0,0,0
497729.7151,5105095.158,0,0,0
498229.7151,5105095.158,0,0,0
498729.7151,5105095.158,0,0,0
499229.7151,5105095.158,0,0,0
499729.7151,5105095.158,0,0,0
500229.7151,5105095.158,0,0,0
500729.7151,5105095.158,0,0,0
501229.7151,5105095.158,0,0,0
501729.7151,5105095.158,0,0,0
502229.7151,5105095.158,0,0,0
502729.7151,5105095.158,0,0,0
503229.7151,5105095.158,0,0,0
503729.7151,5105095.158,0,0,0
504229.7151,5105095.158,0,0,0
504729.7151,5105095.158,0,0,0
505229.7151,5105095.158,0,0,0
505729.7151,5105095.158,0,0,0
506229.7151,5105095.158,0,0,0
506729.7151,5105095.158,0,0,0
507229.7151,5105095.158,0,0,0
507729.7151,5105095.158,0,0,0
508229.7151,5105095.158,0,0,0
508729.7151,5105095.158,0,0,0
509229.7151,5105095.158,0,0,0
509729.7151,5105095.158,0,0,0
481729.7151,5104595.158,0.0555,0.3138,0.432
482229.7151,5104595.158,0.0902,0.2943,0.4422
482729.7151,5104595.158,0.2119,0.3693,0.5185
483229.7151,5104595.158,0.345,0.4228,0.5528
483729.7151,5104595.158,0.4698,0.5035,0.6405
484229.7151,5104595.158,0.6104,0.6405,0.7515
484729.7151,5104595.158,0.5623,0.5869,0.6873
485229.7151,5104595.158,0.4701,0.5661,0.604
485729.7151,5104595.158,0.3192,0.5743,0.6233
486229.7151,5104595.158,0.2428,0.671,0.7463
486729.7151,5104595.158,0.1977,0.8362,0.9046
487229.7151,5104595.158,0.0807,0.8151,0.8926
487729.7151,5104595.158,0.0558,0.771,0.8614
488229.7151,5104595.158,0.0402,0.6506,0.7805
488729.7151,5104595.158,0.02,0.4667,0.6522
489229.7151,5104595.158,0.0031,0.4059,0.6298
489729.7151,5104595.158,0,0.4083,0.5879
490229.7151,5104595.158,0,0.4086,0.5216
490729.7151,5104595.158,0,0.3679,0.5079
491229.7151,5104595.158,0,0.263,0.4589
491729.7151,5104595.158,0.0203,0.1867,0.4077
492229.7151,5104595.158,0.0701,0.1657,0.3721
492729.7151,5104595.158,0.0836,0.1457,0.2442
493229.7151,5104595.158,0.0427,0.049,0.0793
493729.7151,5104595.158,0,0,0.0074
494229.7151,5104595.158,0,0,0
494729.7151,5104595.158,0,0,0
495229.7151,5104595.158,0,0,0
495729.7151,5104595.158,0,0,0
496229.7151,5104595.158,0,0,0
496729.7151,5104595.158,0,0,0
497229.7151,5104595.158,0,0,0
497729.7151,5104595.158,0,0,0
498229.7151,5104595.158,0,0,0
498729.7151,5104595.158,0,0,0
499229.7151,5104595.158,0,0,0
499729.7151,5104595.158,0,0,0
500229.7151,5104595.158,0,0,0
500729.7151,5104595.158,0,0,0
501229.7151,5104595.158,0,0,0
501729.7151,5104595.158,0,0,0
502229.7151,5104595.158,0,0,0
502729.7151,5104595.158,0,0,0
503229.7151,5104595.158,0,0,0
503729.7151,5104595.158,0,0,0
504229.7151,5104595.158,0,0,0
504729.7151,5104595.158,0,0,0
505229.7151,5104595.158,0,0,0
505729.7151,5104595.158,0,0,0
506229.7151,5104595.158,0,0,0
506729.7151,5104595.158,0,0,0
507229.7151,5104595.158,0,0,0
507729.7151,5104595.158,0,0,0
508229.7151,5104595.158,0,0,0
508729.7151,5104595.158,0,0,0
509229.7151,5104595.158,0,0,0
509729.7151,5104595.158,0,0,0
481729.7151,5104095.158,0.0057,0.2969,0.426
482229.7151,5104095.158,0.067,0.3186,0.4869
482729.7151,5104095.158,0.1205,0.3167,0.4978
483229.7151,5104095.158,0.211,0.28,0.4494
483729.7151,5104095.158,0.3772,0.3975,0.5364
484229.7151,5104095.158,0.5826,0.6006,0.6865
484729.7151,5104095.158,0.6439,0.6596,0.7386
485229.7151,5104095.158,0.6056,0.6623,0.7115
485729.7151,5104095.158,0.509,0.6857,0.728
486229.7151,5104095.158,0.3779,0.7088,0.779
486729.7151,5104095.158,0.2416,0.7484,0.8403
487229.7151,5104095.158,0.1718,0.7555,0.8588
487729.7151,5104095.158,0.0919,0.6819,0.7908
488229.7151,5104095.158,0.0509,0.5292,0.6416
488729.7151,5104095.158,0.0558,0.3985,0.5637
489229.7151,5104095.158,0.0318,0.3602,0.5534
489729.7151,5104095.158,0.0031,0.2908,0.4556
490229.7151,5104095.158,0.0049,0.2341,0.3687
490729.7151,5104095.158,0.0049,0.154,0.2834
491229.7151,5104095.158,3.00E-04,0.0616,0.2067
491729.7151,5104095.158,0.0532,0.059,0.2448
492229.7151,5104095.158,0.1051,0.1102,0.2536
492729.7151,5104095.158,0.1297,0.1316,0.1751
493229.7151,5104095.158,0.1363,0.1374,0.1383
493729.7151,5104095.158,0.0263,0.0338,0.0338
494229.7151,5104095.158,0,0,0
494729.7151,5104095.158,0,0,0
495229.7151,5104095.158,0,0,0
495729.7151,5104095.158,0,0,0
496229.7151,5104095.158,0,0,0
496729.7151,5104095.158,0,0,0
497229.7151,5104095.158,0,0,0
497729.7151,5104095.158,0,0,0
498229.7151,5104095.158,0,0,0
498729.7151,5104095.158,0,0,0
499229.7151,5104095.158,0,0,0
499729.7151,5104095.158,0,0,0
500229.7151,5104095.158,0,0,0
500729.7151,5104095.158,0,0,0
501229.7151,5104095.158,0,0,0
501729.7151,5104095.158,0,0,0
502229.7151,5104095.158,0,0,0
502729.7151,5104095.158,0,0,0
503229.7151,5104095.158,0,0,0
503729.7151,5104095.158,0,0,0
504229.7151,5104095.158,0,0,0
504729.7151,5104095.158,0,0,0
505229.7151,5104095.158,0,0,0
505729.7151,5104095.158,0,0,0
506229.7151,5104095.158,0,0,0
506729.7151,5104095.158,0,0,0
507229.7151,5104095.158,0,0,0
507729.7151,5104095.158,0,0,0
508229.7151,5104095.158,0,0,0
508729.7151,5104095.158,0,0,0
509229.7151,5104095.158,0,0,0
509729.7151,5104095.158,0,0,0
481729.7151,5103595.158,0.0281,0.428,0.5067
482229.7151,5103595.158,0.0636,0.354,0.4897
482729.7151,5103595.158,0.0633,0.2568,0.4458
483229.7151,5103595.158,0.0885,0.1755,0.3375
483729.7151,5103595.158,0.2738,0.3496,0.5209
484229.7151,5103595.158,0.4821,0.5388,0.6573
484729.7151,5103595.158,0.6702,0.6888,0.7985
485229.7151,5103595.158,0.6856,0.7156,0.8098
485729.7151,5103595.158,0.661,0.7283,0.8051
486229.7151,5103595.158,0.5731,0.7337,0.8056
486729.7151,5103595.158,0.4485,0.7311,0.827
487229.7151,5103595.158,0.3038,0.6702,0.7784
487729.7151,5103595.158,0.16,0.5305,0.6387
488229.7151,5103595.158,0.1747,0.5055,0.5874
488729.7151,5103595.158,0.2116,0.4644,0.5852
489229.7151,5103595.158,0.1291,0.3247,0.5334
489729.7151,5103595.158,0.069,0.1701,0.3534
490229.7151,5103595.158,0.0049,0.0862,0.2382
490729.7151,5103595.158,0.0049,0.0261,0.1114
491229.7151,5103595.158,0.0095,0.0089,0.0753
491729.7151,5103595.158,0.0764,0.0704,0.1426
492229.7151,5103595.158,0.1875,0.1818,0.2076
492729.7151,5103595.158,0.2417,0.2426,0.2434
493229.7151,5103595.158,0.2067,0.2104,0.2104
493729.7151,5103595.158,0.1033,0.1128,0.1128
494229.7151,5103595.158,3.00E-04,0.002,0.002
494729.7151,5103595.158,0,0,0
495229.7151,5103595.158,0,0,0
495729.7151,5103595.158,0,0,0
496229.7151,5103595.158,0,0,0
496729.7151,5103595.158,0,0,0
497229.7151,5103595.158,0,0,0
497729.7151,5103595.158,0,0,0
498229.7151,5103595.158,0,0,0
498729.7151,5103595.158,0,0,0
499229.7151,5103595.158,0,0,0
499729.7151,5103595.158,0,0,0
500229.7151,5103595.158,0,0,0
500729.7151,5103595.158,0,0,0
501229.7151,5103595.158,0,0,0
501729.7151,5103595.158,0,0,0
502229.7151,5103595.158,0,0,0
502729.7151,5103595.158,0,0,0
503229.7151,5103595.158,0,0,0
503729.7151,5103595.158,0,0,0
504229.7151,5103595.158,0,0,0
504729.7151,5103595.158,0,0,0
505229.7151,5103595.158,0,0,0
505729.7151,5103595.158,0,0,0
506229.7151,5103595.158,0,0,0
506729.7151,5103595.158,0,0,0
507229.7151,5103595.158,0,0,0
507729.7151,5103595.158,0,0,0
508229.7151,5103595.158,0,0,0
508729.7151,5103595.158,0,0,0
509229.7151,5103595.158,0,0,0
509729.7151,5103595.158,0,0,0
481729.7151,5103095.158,0.0796,0.5305,0.5528
482229.7151,5103095.158,0.0678,0.4462,0.5023
482729.7151,5103095.158,0.0716,0.3161,0.4232
483229.7151,5103095.158,0.0922,0.2869,0.3902
483729.7151,5103095.158,0.2147,0.4359,0.5753
484229.7151,5103095.158,0.3587,0.5448,0.74
484729.7151,5103095.158,0.5574,0.651,0.8658
485229.7151,5103095.158,0.675,0.6876,0.8454
485729.7151,5103095.158,0.6507,0.657,0.7759
486229.7151,5103095.158,0.6396,0.6719,0.7584
486729.7151,5103095.158,0.621,0.7399,0.8109
487229.7151,5103095.158,0.4964,0.6937,0.757
487729.7151,5103095.158,0.3808,0.6307,0.7083
488229.7151,5103095.158,0.4293,0.6081,0.6767
488729.7151,5103095.158,0.3398,0.4509,0.5751
489229.7151,5103095.158,0.3175,0.4051,0.5777
489729.7151,5103095.158,0.2218,0.3141,0.4741
490229.7151,5103095.158,0.083,0.1606,0.2774
490729.7151,5103095.158,0.0258,0.0492,0.1062
491229.7151,5103095.158,0.0598,0.056,0.0589
491729.7151,5103095.158,0.1503,0.1423,0.1423
492729.7151,5103095.158,0.3825,0.3908,0.3905
493229.7151,5103095.158,0.2891,0.3023,0.3021
493729.7151,5103095.158,0.1354,0.1483,0.1481
494229.7151,5103095.158,0.0115,0.0155,0.0155
494729.7151,5103095.158,0,0,0
495229.7151,5103095.158,0,0,0
495729.7151,5103095.158,0,0,0
496229.7151,5103095.158,0,0,0
496729.7151,5103095.158,0,0,0
497229.7151,5103095.158,0,0,0
497729.7151,5103095.158,0,0,0
498229.7151,5103095.158,0,0,0
498729.7151,5103095.158,0,0,0
499229.7151,5103095.158,0,0,0
