POINT_X,POINT_Y,HARV88,HARV95,HARV2010,Dhat1988,Dhat1995,Dhat2015
499729.7151,5099095.158,0,0,0,0.413954175,0.413954175,0.413954175
500229.7151,5099095.158,0,0,0,0.413954175,0.413954175,0.413954175
500729.7151,5099095.158,0,0,0,0.413954175,0.413954175,0.413954175
501229.7151,5099095.158,0,0,0,0.413954175,0.413954175,0.413954175
501729.7151,5099095.158,0,0,0,0.413954175,0.413954175,0.413954175
502229.7151,5099095.158,0,0,0,0.413954175,0.413954175,0.413954175
502729.7151,5099095.158,0,0,0,0.413954175,0.413954175,0.413954175
503229.7151,5099095.158,0,0,0,0.413954175,0.413954175,0.413954175
494729.7151,5098595.158,0,0,0,0.413954175,0.413954175,0.413954175
495229.7151,5098595.158,0,0,0,0.413954175,0.413954175,0.413954175
495729.7151,5098595.158,0,0,0,0.413954175,0.413954175,0.413954175
496229.7151,5098595.158,0,0,0,0.413954175,0.413954175,0.413954175
496729.7151,5098595.158,0,0,0,0.413954175,0.413954175,0.413954175
497229.7151,5098595.158,0,0,0,0.413954175,0.413954175,0.413954175
497729.7151,5098595.158,0,0,0,0.413954175,0.413954175,0.413954175
498229.7151,5098595.158,0,0,0,0.413954175,0.413954175,0.413954175
498729.7151,5098595.158,0,0,0,0.413954175,0.413954175,0.413954175
499229.7151,5098595.158,0,0,0,0.413954175,0.413954175,0.413954175
500229.7151,5098595.158,0,0,0,0.413954175,0.413954175,0.413954175
500729.7151,5098595.158,0,0,0,0.413954175,0.413954175,0.413954175
501229.7151,5098595.158,0,0,0,0.413954175,0.413954175,0.413954175
501729.7151,5098595.158,0,0,0,0.413954175,0.413954175,0.413954175
502229.7151,5098595.158,0,0,0,0.413954175,0.413954175,0.413954175
502729.7151,5098595.158,0,0,0,0.413954175,0.413954175,0.413954175
503229.7151,5098595.158,0,0,0,0.413954175,0.413954175,0.413954175
