X,Y,Heavy,Heavy_NW,MPI,Light,Light_NW,Harvest,Harvest_NW,
485375.8867,5113745.25,0.2552822,0.25315729,9.515073226,0.235311143,0.233352468,0.488634668,0.486509759,0.485375887
485875.8867,5113745.25,0.170132871,0.168719565,9.562333966,0.298671288,0.296190203,0.466323075,0.464909768,0.485875887
486375.8867,5113745.25,0.101734104,0.100888507,9.601733272,0.34017341,0.337345944,0.439080048,0.438234451,0.486375887
486875.8867,5113745.25,0.063145809,0.063145809,9.623335943,0.285878301,0.285878301,0.34902411,0.34902411,0.486875887
487375.8867,5113745.25,0.079485681,0.077914638,9.626643667,0.240210403,0.235462618,0.314948299,0.313377256,0.487375887
487875.8867,5113745.25,0.173003242,0.16824305,9.623115521,0.12231064,0.118945257,0.291948498,0.287188306,0.487875887
488375.8867,5113745.25,0.260065613,0.250287026,9.625461876,0.020280346,0.019517796,0.279583409,0.269804822,0.488375887
488875.8867,5113745.25,0.356845238,0.343454598,9.59963462,0.008928571,0.008593526,0.365438764,0.352048124,0.488875887
489375.8867,5113745.25,0.362225476,0.354542849,9.596595121,0.00761347,0.007451992,0.369677468,0.361994841,0.489375887
489875.8867,5113745.25,0.38748914,0.384041332,9.559199624,0.015059369,0.014925373,0.402414513,0.398966705,0.489875887
490375.8867,5113745.25,0.336725792,0.331710112,9.484097383,0.031404478,0.030936694,0.367662487,0.362646806,0.490375887
490875.8867,5113745.25,0.267164608,0.266552021,9.431881102,0.097098535,0.096875896,0.364040504,0.363427916,0.490875887
491375.8867,5113745.25,0.183515221,0.183409874,9.529770422,0.164560597,0.164466131,0.347981352,0.347876005,0.491375887
491875.8867,5113745.25,0.137712475,0.136923518,9.551685546,0.254969749,0.253509023,0.391221498,0.390432541,0.491875887
492375.8867,5113745.25,0.114401858,0.11292634,9.569686688,0.303135889,0.299226139,0.413627998,0.412152479,0.492375887
492875.8867,5113745.25,0.062297972,0.060849598,9.614628696,0.248898031,0.243111366,0.305409339,0.303960964,0.492875887
493375.8867,5113745.25,0.044346549,0.043254082,9.624720187,0.207048458,0.201947866,0.246294415,0.245201948,0.493375887
493875.8867,5113745.25,0.041048035,0.040412726,9.633101042,0.229694323,0.226139295,0.26718733,0.266552021,0.493875887
494375.8867,5113745.25,0.03819242,0.037600459,9.608169775,0.358892128,0.353329506,0.391521926,0.390929966,0.494375887
494875.8867,5113745.25,0.062373664,0.061873389,9.563954953,0.5157378,0.51160126,0.573974925,0.573474649,0.494875887
495375.8867,5113745.25,0.07050907,0.069074233,9.404264618,0.491515506,0.481513328,0.552022397,0.550587561,0.495375887
495875.8867,5113745.25,0.066504707,0.062858783,9.379676748,0.505617978,0.477898967,0.544403674,0.54075775,0.495875887
496375.8867,5113745.25,0.025832555,0.023775423,9.448661329,0.394646748,0.363219708,0.389052263,0.38699513,0.496375887
496875.8867,5113745.25,0.020453115,0.01862998,9.481451858,0.360604154,0.328460877,0.348913992,0.347090857,0.496875887
497375.8867,5113745.25,0.030360531,0.027554535,9.585776834,0.35199241,0.31946039,0.349820922,0.347014925,0.497375887
497875.8867,5113745.25,0.112707535,0.101117158,9.562793357,0.263409962,0.236321971,0.349029506,0.337439129,0.497875887
498375.8867,5113745.25,0.215974441,0.193751791,9.568806288,0.177635783,0.159357982,0.375332423,0.353109774,0.498375887
498875.8867,5113745.25,0.263992817,0.25315729,9.598812002,0.140975756,0.135189437,0.399182254,0.388346728,0.498875887
499375.8867,5113745.25,0.244622885,0.244342595,9.56559384,0.189848007,0.189630478,0.434253363,0.433973074,0.499375887
499875.8867,5113745.25,0.123414072,0.122671253,9.612879993,0.239042676,0.237603898,0.361017969,0.36027515,0.499875887
500375.8867,5113745.25,0.048951049,0.048220436,9.634398393,0.219405594,0.216130884,0.265081933,0.26435132,0.500375887
500875.8867,5113745.25,0.097098535,0.096820395,9.641574223,0.134444125,0.134059009,0.231157544,0.230879404,0.500875887
501375.8867,5113745.25,0.109596985,0.108340499,9.616868949,0.213395187,0.210948696,0.320545681,0.319289195,0.501375887
501875.8867,5113745.25,0.122359155,0.119690011,9.572982809,0.325117371,0.318025258,0.440384413,0.43771527,0.501875887
502375.8867,5113745.25,0.082679541,0.078487539,9.455287357,0.436934218,0.414780865,0.497460406,0.493268404,0.502375887
502875.8867,5113745.25,0.031885818,0.030094583,9.44133164,0.458244762,0.43250215,0.464387968,0.462596733,0.502875887
503375.8867,5113745.25,0.02032767,0.019230769,9.57177176,0.339805825,0.321469575,0.341797245,0.340700344,0.503375887
503875.8867,5113745.25,0.046167505,0.044686336,9.620229465,0.232909145,0.225436838,0.271604343,0.270123174,0.503875887
504375.8867,5113745.25,0.073639916,0.070220694,9.628795562,0.167418094,0.159644597,0.233284513,0.229865291,0.504375887
504875.8867,5113745.25,0.072356763,0.07032147,9.608602055,0.199940933,0.194316877,0.26667364,0.264638347,0.504875887
505375.8867,5113745.25,0.071471114,0.06874821,9.625747285,0.163490173,0.15726153,0.228732643,0.226009739,0.505375887
505875.8867,5113745.25,0.030985915,0.028374893,9.642998384,0.109233177,0.100028662,0.131014577,0.128403554,0.505875887
506375.8867,5113745.25,0,0,9.654232688,0.039234149,0.035878301,0.035878301,0.035878301,0.506375887
506875.8867,5113745.25,0,0,9.655167902,0.007532957,0.006874821,0.006874821,0.006874821,0.506875887
507375.8867,5113745.25,0,0,9.661234396,0,0,0,0,0.507375887
507875.8867,5113745.25,0,0,9.661537799,0,0,0,0,0.507875887
508375.8867,5113745.25,0.00405954,0.00343741,9.650084722,0,0,0.00405954,0.00343741,0.508375887
508875.8867,5113745.25,0.009376274,0.006592147,9.631161806,0,0,0.009376274,0.006592147,0.508875887
509375.8867,5113745.25,0.012004175,0.006601607,9.603678518,0,0,0.012004175,0.006601607,0.509375887
479875.8867,5114245.25,0.367983368,0.355116079,9.386404252,0.255717256,0.24677558,0.614758948,0.60189166,0.479875887
480375.8867,5114245.25,0.352246544,0.350530238,9.189839514,0.400057604,0.39810834,0.750354884,0.748638578,0.480375887
480875.8867,5114245.25,0.391919192,0.390005744,8.723508005,0.398845599,0.396898334,0.788817526,0.786904078,0.480875887
481375.8867,5114245.25,0.355588235,0.346517627,9.39029339,0.339411765,0.330753798,0.686342033,0.677271424,0.481375887
481875.8867,5114245.25,0.297579018,0.253654342,9.417214547,0.295225286,0.251648037,0.549227055,0.505302379,0.481875887
482375.8867,5114245.25,0.277103391,0.19012062,9.439118555,0.219757221,0.150775416,0.427878807,0.340896037,0.482375887
482875.8867,5114245.25,0.243100411,0.118658641,9.423194129,0.165002936,0.080538836,0.323639247,0.199197478,0.482875887
484375.8867,5114245.25,0.236208812,0.182860418,9.597049398,0.064790818,0.050157638,0.28636645,0.233018057,0.484375887
484875.8867,5114245.25,0.242571255,0.229292061,9.562197799,0.14827168,0.140154772,0.382726027,0.369446833,0.484875887
485375.8867,5114245.25,0.197219809,0.195577254,9.482098227,0.256878077,0.254738656,0.451958465,0.45031591,0.485375887
485875.8867,5114245.25,0.14017341,0.139008312,9.531888414,0.324277457,0.321582115,0.461755526,0.460590427,0.485875887
486375.8867,5114245.25,0.094508671,0.09372313,9.611518718,0.285260116,0.28288908,0.37739775,0.37661221,0.486375887
486875.8867,5114245.25,0.085218924,0.083285468,9.623094151,0.23302968,0.227742677,0.312961601,0.311028145,0.486875887
487375.8867,5114245.25,0.157942238,0.150472915,9.620116857,0.173886883,0.165663514,0.323605752,0.316136429,0.487375887
487875.8867,5114245.25,0.276813391,0.255947263,9.608758089,0.074705518,0.069074233,0.345887625,0.325021496,0.487875887
488375.8867,5114245.25,0.374349556,0.351234922,9.59380848,0.014692378,0.013785181,0.388134737,0.365020103,0.488375887
488875.8867,5114245.25,0.478723404,0.464316423,9.470150701,0.006501182,0.006305532,0.485028936,0.470621955,0.488875887
489375.8867,5114245.25,0.461447563,0.447692749,9.52720428,0.006499261,0.006305532,0.467753094,0.45399828,0.489375887
489875.8867,5114245.25,0.452886629,0.434807582,9.563604595,0.006580915,0.006318208,0.459204837,0.44112579,0.489875887
490375.8867,5114245.25,0.424432497,0.407280023,9.48616548,0.007168459,0.006878762,0.431311259,0.414158785,0.490375887
490875.8867,5114245.25,0.354685647,0.342791631,9.366446685,0.042111507,0.040699341,0.395384987,0.383490972,0.490875887
491375.8867,5114245.25,0.287082729,0.284032165,9.452434167,0.097532656,0.096496267,0.383578995,0.380528432,0.491375887
491875.8867,5114245.25,0.189452565,0.189452565,9.531177609,0.134995701,0.134995701,0.324448266,0.324448266,0.491875887
492375.8867,5114245.25,0.136376687,0.136142161,9.629436056,0.15015791,0.149899685,0.286276371,0.286041846,0.492375887
492875.8867,5114245.25,0.116690856,0.11545089,9.635186319,0.133817126,0.132395175,0.249086032,0.247846065,0.492875887
493375.8867,5114245.25,0.0723589,0.071653769,9.628717139,0.138929088,0.137575236,0.209934137,0.209229005,0.493375887
493875.8867,5114245.25,0.046997389,0.046431642,9.63493484,0.210908036,0.20836916,0.255366549,0.254800803,0.493875887
494375.8867,5114245.25,0.095806639,0.094485928,9.604087834,0.305765871,0.301550833,0.397357472,0.39603676,0.494375887
494875.8867,5114245.25,0.115451389,0.114359415,9.545828438,0.422743056,0.418744626,0.534196015,0.533104041,0.494875887
495375.8867,5114245.25,0.139097744,0.137861852,9.556709097,0.400231348,0.396675265,0.535773009,0.534537117,0.495375887
495875.8867,5114245.25,0.112212183,0.110568639,9.541603486,0.397843194,0.392016083,0.504228266,0.502584721,0.495875887
496375.8867,5114245.25,0.098625954,0.09257667,9.506117921,0.357557252,0.335626254,0.434252208,0.428202923,0.496375887
496875.8867,5114245.25,0.049421332,0.045285182,9.60444865,0.30184548,0.276583548,0.326004881,0.32186873,0.496875887
497375.8867,5114245.25,0.047481553,0.042504308,9.592599092,0.287776708,0.257610569,0.305092121,0.300114877,0.497375887
497875.8867,5114245.25,0.116233766,0.102608197,9.565657009,0.221428571,0.195471482,0.311705248,0.298079679,0.497875887
498375.8867,5114245.25,0.206364513,0.184006879,9.547745913,0.193506911,0.172542276,0.378906789,0.356549154,0.498375887
498875.8867,5114245.25,0.26677116,0.24439977,9.559386182,0.120062696,0.109994256,0.376765416,0.354394026,0.498875887
499375.8867,5114245.25,0.222819594,0.213814847,9.596835131,0.160692951,0.154198911,0.377018505,0.368013758,0.499375887
499875.8867,5114245.25,0.136142161,0.136142161,9.616773166,0.192032101,0.192032101,0.328174262,0.328174262,0.499875887
500375.8867,5114245.25,0.07466973,0.07466973,9.633471415,0.203905801,0.203905801,0.278575531,0.278575531,0.500375887
500875.8867,5114245.25,0.079724692,0.079678991,9.636011055,0.175222254,0.175121811,0.254846503,0.254800803,0.500875887
501375.8867,5114245.25,0.109791425,0.108627114,9.632496851,0.178736964,0.176841502,0.286632927,0.285468616,0.501375887
501875.8867,5114245.25,0.109716954,0.107983917,9.607352167,0.234315728,0.230614589,0.340331543,0.338598507,0.501875887
502375.8867,5114245.25,0.053396618,0.051590714,9.581957377,0.366953426,0.354542849,0.407939467,0.406133563,0.502375887
502875.8867,5114245.25,0.027291605,0.026368587,9.500975139,0.422723228,0.408426483,0.435718088,0.43479507,0.502875887
503375.8867,5114245.25,0.016764706,0.016369902,9.587366604,0.317352941,0.30987938,0.326644086,0.326249282,0.503375887
503875.8867,5114245.25,0.034777483,0.033820579,9.630644277,0.205717654,0.200057323,0.234834806,0.233877902,0.503875887
504375.8867,5114245.25,0.068661972,0.067067928,9.647541449,0.084213615,0.082258527,0.150920499,0.149326455,0.504375887
504875.8867,5114245.25,0.068679692,0.066628374,9.643750604,0.08821788,0.085582998,0.15426269,0.152211373,0.504875887
505375.8867,5114245.25,0.060775103,0.059329321,9.649157278,0.082501468,0.080538836,0.141313939,0.139868157,0.505375887
505875.8867,5114245.25,0.017621145,0.017196905,9.655841042,0.057562408,0.056176555,0.0737977,0.073373459,0.505875887
506375.8867,5114245.25,0,0,9.659848931,0.021668151,0.020964963,0.020964963,0.020964963,0.506375887
506875.8867,5114245.25,0,0,9.662760036,0.006423358,0.006305532,0.006305532,0.006305532,0.506875887
507375.8867,5114245.25,0,0,9.659796532,0,0,0,0,0.507375887
507875.8867,5114245.25,0,0,9.647418944,0,0,0,0,0.507875887
508375.8867,5114245.25,0.002194908,0.001433075,9.626408599,0,0,0.002194908,0.001433075,0.508375887
508875.8867,5114245.25,0.010791367,0.005159071,9.586555488,0,0,0.010791367,0.005159071,0.508875887
509375.8867,5114245.25,0.016511127,0.006605399,9.503237697,0,0,0.016511127,0.006605399,0.509375887
479875.8867,5114745.25,0.360962567,0.347938144,9.404275024,0.207367796,0.199885452,0.560848019,0.547823597,0.479875887
480375.8867,5114745.25,0.366891694,0.357858574,9.327501812,0.302318756,0.294875465,0.661767159,0.65273404,0.480375887
480875.8867,5114745.25,0.354542674,0.332186873,9.427010203,0.333435301,0.312410433,0.666953106,0.644597306,0.480875887
481375.8867,5114745.25,0.30907781,0.245704467,9.482165821,0.330691643,0.262886598,0.571964408,0.508591065,0.481375887
481875.8867,5114745.25,0.338912134,0.208703121,9.481104561,0.236634124,0.145720011,0.484632145,0.354423132,0.481875887
482375.8867,5114745.25,0.281914894,0.121524792,9.480750922,0.124335106,0.053597019,0.335511913,0.175121811,0.482375887
484375.8867,5114745.25,0.176022454,0.125715922,9.606084696,0.005613472,0.004009164,0.180031618,0.129725086,0.484375887
484875.8867,5114745.25,0.219237435,0.217291726,9.600677317,0.072501444,0.071858002,0.291095437,0.289149728,0.484875887
485375.8867,5114745.25,0.223121387,0.221266839,9.510947994,0.175433526,0.173975351,0.397096738,0.39524219,0.485375887
485875.8867,5114745.25,0.192474674,0.190435281,9.468937516,0.252387844,0.249713631,0.442188306,0.440148912,0.485875887
486375.8867,5114745.25,0.138030609,0.136845119,9.595528528,0.279526422,0.27712568,0.415156289,0.413970799,0.486375887
486875.8867,5114745.25,0.147289157,0.140154772,9.613726106,0.203614458,0.193751791,0.341040948,0.333906563,0.486875887
487375.8867,5114745.25,0.231116461,0.219931271,9.618572521,0.097201324,0.092497136,0.323613597,0.312428408,0.487375887
487875.8867,5114745.25,0.385379061,0.366733467,9.591946979,0.037906137,0.036072144,0.421451206,0.402805611,0.487875887
488375.8867,5114745.25,0.475046211,0.441960447,9.510812285,0.008934073,0.008311837,0.483358048,0.450272284,0.488375887
488875.8867,5114745.25,0.56,0.545246277,9.377071591,0.004705882,0.004581901,0.564581901,0.549828179,0.488875887
489375.8867,5114745.25,0.572415865,0.545376467,9.242243422,0.010817308,0.010306327,0.582722192,0.555682794,0.489375887
489875.8867,5114745.25,0.546323969,0.523932359,9.427193279,0.010161387,0.009744913,0.556068882,0.533677271,0.489875887
490375.8867,5114745.25,0.493545482,0.470790378,9.390153845,0.004803362,0.004581901,0.498127383,0.475372279,0.490375887
490875.8867,5114745.25,0.41872366,0.398225021,9.457274944,0.004816376,0.00458059,0.42330425,0.402805611,0.490875887
491375.8867,5114745.25,0.333529585,0.324734881,9.548594729,0.008536944,0.008311837,0.341841422,0.333046718,0.491375887
491875.8867,5114745.25,0.232497083,0.228235968,9.579489121,0.03588098,0.035223368,0.267720451,0.263459336,0.491875887
492375.8867,5114745.25,0.15091638,0.150873175,9.646249342,0.039232532,0.0392213,0.19013768,0.190094475,0.492375887
492875.8867,5114745.25,0.136428776,0.136428776,9.648403178,0.03725996,0.03725996,0.173688736,0.173688736,0.492875887
493375.8867,5114745.25,0.086441168,0.085624284,9.635935051,0.075166233,0.074455899,0.160897067,0.160080183,0.493375887
493875.8867,5114745.25,0.057410662,0.056112224,9.638058915,0.15582894,0.152304609,0.209715271,0.208416834,0.493875887
494375.8867,5114745.25,0.111735146,0.108340499,9.617530671,0.227904227,0.220980224,0.33271537,0.329320722,0.494375887
494875.8867,5114745.25,0.13788013,0.13373425,9.519770244,0.291408326,0.282646048,0.420526178,0.416380298,0.494875887
495375.8867,5114745.25,0.160250671,0.153736044,9.554670973,0.278125933,0.266819353,0.427070024,0.420555397,0.495375887
495875.8867,5114745.25,0.160497483,0.155345371,9.586734435,0.266212615,0.257666953,0.418164436,0.413012324,0.495875887
496375.8867,5114745.25,0.122371495,0.119988545,9.613816683,0.268691589,0.263459336,0.385830831,0.383447881,0.496375887
496875.8867,5114745.25,0.088516746,0.08474091,9.60674437,0.29784689,0.285141712,0.373658458,0.369882622,0.496875887
497375.8867,5114745.25,0.043450882,0.03955288,9.578843158,0.316120907,0.287761536,0.331212418,0.327314417,0.497375887
497875.8867,5114745.25,0.090009575,0.080756014,9.536411237,0.312799234,0.280641466,0.370651042,0.36139748,0.497875887
498375.8867,5114745.25,0.161300606,0.144861151,9.374869463,0.298693019,0.268250787,0.429551393,0.413111938,0.498375887
498875.8867,5114745.25,0.223245475,0.201490398,9.482686853,0.230549381,0.208082545,0.43132802,0.409572944,0.498875887
499375.8867,5114745.25,0.196194635,0.180126002,9.54772079,0.193699314,0.177835052,0.374029687,0.357961054,0.499375887
499875.8867,5114745.25,0.118473282,0.111079301,9.612433298,0.160610687,0.150586888,0.269060171,0.26166619,0.499875887
500375.8867,5114745.25,0.082720047,0.080538836,9.635230132,0.170738887,0.166236744,0.248956791,0.24677558,0.500375887
500875.8867,5114745.25,0.081328751,0.081328751,9.641348468,0.140034364,0.140034364,0.221363116,0.221363116,0.500875887
501375.8867,5114745.25,0.1285428,0.1285428,9.637718432,0.130833095,0.130833095,0.259375895,0.259375895,0.501375887
501875.8867,5114745.25,0.109836536,0.109773574,9.619403866,0.207054775,0.206936085,0.316772621,0.316709659,0.501875887
502375.8867,5114745.25,0.067718795,0.067583047,9.603973095,0.296700143,0.296105384,0.363824179,0.363688431,0.502375887
502875.8867,5114745.25,0.027873563,0.027769825,9.568016916,0.391954023,0.390495276,0.418368839,0.418265102,0.502875887
503375.8867,5114745.25,0.018753606,0.01862998,9.60225229,0.331794576,0.329607337,0.348360944,0.348237317,0.503375887
503875.8867,5114745.25,0.017971014,0.017754868,9.639361109,0.20173913,0.199312715,0.217283729,0.217067583,0.503875887
504375.8867,5114745.25,0.027712952,0.027197252,9.657488296,0.037922987,0.037217292,0.064930244,0.064414543,0.504375887
504875.8867,5114745.25,0.045759254,0.044998567,9.658188237,0.016321772,0.016050444,0.061809698,0.061049011,0.504875887
505375.8867,5114745.25,0.025357039,0.024914089,9.65903762,0.024774118,0.024341352,0.04969839,0.049255441,0.505375887
505875.8867,5114745.25,0.000289436,0.000286287,9.662438164,0.018813314,0.018608646,0.018898081,0.018894933,0.505875887
506375.8867,5114745.25,0,0,9.662114807,0.0111339,0.010891373,0.010891373,0.010891373,0.506375887
506875.8867,5114745.25,0,0,9.655478575,0,0,0,0,0.506875887
507375.8867,5114745.25,0,0,9.640580502,0,0,0,0,0.507375887
507875.8867,5114745.25,0,0,9.611586485,0,0,0,0,0.507875887
508375.8867,5114745.25,0,0,9.545366324,0,0,0,0,0.508375887
480375.8867,5115245.25,0.388535032,0.332186873,9.472579504,0.189406638,0.161937518,0.55047255,0.494124391,0.480375887
480875.8867,5115245.25,0.361693548,0.257462687,9.474357742,0.225403226,0.160447761,0.52214131,0.417910448,0.480875887
481375.8867,5115245.25,0.318300996,0.17387568,9.470893948,0.237545884,0.129762246,0.448063242,0.303637926,0.481375887
483875.8867,5115245.25,0.091282895,0.031859931,9.538373318,0,0,0.091282895,0.031859931,0.483875887
484375.8867,5115245.25,0.121155638,0.074477227,9.60386689,0,0,0.121155638,0.074477227,0.484375887
484875.8867,5115245.25,0.210186757,0.177414732,9.596821796,0.066213922,0.05588994,0.266076697,0.233304672,0.484875887
485375.8867,5115245.25,0.193470375,0.1836969,9.542276397,0.139056832,0.132032147,0.325502522,0.315729047,0.485375887
485875.8867,5115245.25,0.193262411,0.187338871,9.530141493,0.192671395,0.18676597,0.380028381,0.374104841,0.485875887
486375.8867,5115245.25,0.204291593,0.199197478,9.606162533,0.194297472,0.189452565,0.393744158,0.388650043,0.486375887
486875.8867,5115245.25,0.174496644,0.164179104,9.616667098,0.148871263,0.140068886,0.314565531,0.304247991,0.486875887
487375.8867,5115245.25,0.213414634,0.200515612,9.627840018,0.043292683,0.040676024,0.254090658,0.241191636,0.487375887
487875.8867,5115245.25,0.286241921,0.266552021,9.619080714,0.017236073,0.016050444,0.302292365,0.282602465,0.487875887
488375.8867,5115245.25,0.420408163,0.384328358,9.558627879,0.020408163,0.018656716,0.43906488,0.402985075,0.488375887
488875.8867,5115245.25,0.52042007,0.511028359,9.481319475,0.057759627,0.056717273,0.577137343,0.567745632,0.488875887
489375.8867,5115245.25,0.564921621,0.547434795,9.287320802,0.077491866,0.07509315,0.640014771,0.622527945,0.489375887
489875.8867,5115245.25,0.579484103,0.554535017,9.210180705,0.065386923,0.062571757,0.64205586,0.617106774,0.489875887
490375.8867,5115245.25,0.536445783,0.510169006,9.132621398,0.042771084,0.040676024,0.577121807,0.55084503,0.490375887
490875.8867,5115245.25,0.445823245,0.422184007,9.419286448,0.011803874,0.011177988,0.457001233,0.433361995,0.490875887
491375.8867,5115245.25,0.36536745,0.352468427,9.546572304,0,0,0.36536745,0.352468427,0.491375887
491875.8867,5115245.25,0.281850962,0.26869092,9.575827961,0.001502404,0.001432254,0.283283216,0.270123174,0.491875887
492375.8867,5115245.25,0.233505625,0.220120378,9.605499539,0.001520219,0.001433075,0.2349387,0.221553454,0.492375887
492875.8867,5115245.25,0.132909476,0.126004592,9.635613932,0.002119285,0.002009185,0.134918661,0.128013777,0.492875887
493375.8867,5115245.25,0.111983711,0.110283586,9.647222995,0.037812682,0.037238614,0.149222325,0.1475222,0.493375887
493875.8867,5115245.25,0.066232998,0.064201777,9.627685294,0.192193968,0.186299799,0.252532798,0.250501576,0.493875887
494375.8867,5115245.25,0.075142771,0.071756602,9.55932977,0.293357379,0.280137773,0.355280544,0.351894374,0.494375887
494875.8867,5115245.25,0.099785736,0.093382985,9.475476747,0.274257729,0.256659983,0.356445719,0.350042968,0.494875887
495375.8867,5115245.25,0.165668065,0.158498137,9.515156328,0.260635111,0.249355116,0.415023181,0.407853253,0.495375887
495875.8867,5115245.25,0.1942273,0.185419059,9.564495967,0.227901383,0.217566016,0.411793316,0.402985075,0.495875887
496375.8867,5115245.25,0.172049325,0.167860212,9.590395947,0.242806812,0.236894873,0.408944197,0.404755085,0.496375887
496875.8867,5115245.25,0.142360104,0.140728002,9.573959418,0.282690635,0.279449699,0.421809803,0.420177701,0.496875887
497375.8867,5115245.25,0.090855283,0.088117107,9.547999244,0.41728322,0.404707233,0.495562516,0.49282434,0.497375887
497875.8867,5115245.25,0.02514747,0.023202521,9.427709497,0.48680534,0.44915497,0.47430244,0.472357491,0.497875887
498375.8867,5115245.25,0.058524173,0.052737174,9.405754967,0.453244275,0.408426483,0.466950656,0.461163657,0.498375887
498875.8867,5115245.25,0.102848101,0.093283582,9.452378775,0.396835443,0.359931114,0.462779215,0.453214696,0.498875887
499375.8867,5115245.25,0.125196109,0.114293899,9.497205614,0.311578287,0.284445718,0.409641827,0.398739616,0.499375887
499875.8867,5115245.25,0.105196451,0.095156205,9.562873801,0.248098859,0.224419604,0.329616056,0.31957581,0.499875887
500375.8867,5115245.25,0.103556815,0.094431688,9.600196739,0.211520302,0.192881745,0.29643856,0.287313433,0.500375887
500875.8867,5115245.25,0.130434783,0.120309367,9.605392429,0.157763975,0.145517044,0.275951826,0.265826411,0.500875887
501375.8867,5115245.25,0.200962696,0.191458871,9.598780655,0.126654633,0.120664947,0.321627643,0.312123818,0.501375887
501875.8867,5115245.25,0.227382388,0.21641791,9.591566374,0.14053076,0.133754305,0.361136694,0.350172216,0.501875887
502375.8867,5115245.25,0.182611312,0.17387568,9.58069455,0.191937425,0.182755657,0.365366969,0.356631338,0.502375887
502875.8867,5115245.25,0.101174345,0.096302666,9.584502116,0.277024992,0.26368587,0.364860215,0.359988535,0.502875887
503375.8867,5115245.25,0.0437142,0.041618829,9.617528037,0.250527585,0.238518944,0.282233143,0.280137773,0.503375887
503875.8867,5115245.25,0.025225225,0.024061873,9.634890186,0.148048048,0.141220281,0.166445506,0.165282154,0.503875887
504375.8867,5115245.25,0,0,9.658434328,0.036762526,0.035540269,0.035540269,0.035540269,0.504375887
504875.8867,5115245.25,0,0,9.662858647,0.00991832,0.009758898,0.009758898,0.009758898,0.504875887
505375.8867,5115245.25,0,0,9.663128938,0.009866512,0.00973933,0.00973933,0.00973933,0.505375887
505875.8867,5115245.25,0,0,9.659151889,0.00484115,0.004585841,0.004585841,0.004585841,0.505875887
506375.8867,5115245.25,0,0,9.645765828,0.005610098,0.004592423,0.004592423,0.004592423,0.506375887
506875.8867,5115245.25,0,0,9.626806683,0,0,0,0,0.506875887
507375.8867,5115245.25,0,0,9.583661023,0,0,0,0,0.507375887
509375.8867,5115245.25,0,0,9.610597434,0,0,0,0,0.509375887
509875.8867,5115245.25,0,0,9.623509031,0,0,0,0,0.509875887
480375.8867,5115745.25,0.356687898,0.22470622,9.521343065,0.107825296,0.067927773,0.424615671,0.292633993,0.480375887
480875.8867,5115745.25,0.318007663,0.143021252,9.489595979,0.146871009,0.066053992,0.384061655,0.209075244,0.480875887
484375.8867,5115745.25,0.082402235,0.033820579,9.561618384,0,0,0.082402235,0.033820579,0.484375887
484875.8867,5115745.25,0.161757605,0.09601605,9.585762449,0.067117335,0.039839496,0.201597101,0.135855546,0.484875887
485375.8867,5115745.25,0.15526007,0.114014934,9.570389336,0.143527571,0.105399196,0.260659266,0.21941413,0.485375887
485875.8867,5115745.25,0.147097625,0.127830324,9.582836056,0.161279683,0.140154772,0.287252397,0.267985096,0.485875887
486375.8867,5115745.25,0.174240144,0.165950129,9.623946462,0.130905808,0.124677558,0.298917702,0.290627687,0.486375887
486875.8867,5115745.25,0.205612999,0.199885123,9.61630092,0.077400295,0.075244113,0.280857111,0.275129236,0.486875887
487375.8867,5115745.25,0.217218137,0.203210089,9.614449035,0.017463235,0.016337059,0.233555197,0.219547148,0.487375887
487875.8867,5115745.25,0.205071315,0.185439954,9.628832063,0.015847861,0.014330754,0.219402069,0.199770708,0.487875887
488375.8867,5115745.25,0.284366153,0.259620908,9.603387522,0.046870085,0.042791499,0.327157652,0.302412407,0.488375887
488875.8867,5115745.25,0.381218905,0.351390083,9.560189715,0.100435323,0.09257667,0.473795575,0.443966753,0.488875887
489375.8867,5115745.25,0.443345324,0.423903697,9.35927884,0.123800959,0.118372026,0.56171735,0.542275724,0.489375887
489875.8867,5115745.25,0.500149477,0.480470994,9.301579115,0.100149477,0.096209075,0.596358552,0.576680069,0.489875887
490375.8867,5115745.25,0.478573569,0.457724276,9.277585094,0.077914294,0.07451992,0.553093489,0.532244196,0.490375887
490875.8867,5115745.25,0.518792542,0.502436228,9.248517055,0.063332347,0.061335626,0.580128168,0.563771854,0.490875887
491375.8867,5115745.25,0.434756464,0.415278576,9.428878819,0.041491281,0.039632395,0.474388859,0.454910971,0.491375887
491875.8867,5115745.25,0.356004902,0.333046718,9.512384985,0.00245098,0.002292921,0.358297823,0.335339639,0.491875887
492375.8867,5115745.25,0.345528455,0.316709659,9.569617071,0.001563477,0.001433075,0.346961531,0.318142734,0.492375887
492875.8867,5115745.25,0.203373647,0.183515221,9.602416335,0.005092298,0.00459506,0.207968708,0.188110281,0.492875887
493375.8867,5115745.25,0.097763578,0.087704213,9.636110819,0.069329073,0.062195471,0.15995905,0.149899685,0.493375887
493875.8867,5115745.25,0.072687906,0.067354543,9.628374657,0.169811321,0.157351677,0.230039583,0.22470622,0.493875887
494375.8867,5115745.25,0.058610272,0.055715106,9.567096853,0.314501511,0.298966111,0.357576383,0.354681218,0.494375887
494875.8867,5115745.25,0.097102343,0.090283749,9.369786915,0.377928483,0.351390083,0.448492426,0.441673832,0.494875887
495375.8867,5115745.25,0.156097561,0.146746919,9.395490035,0.314634146,0.295786758,0.451884319,0.442533677,0.495375887
