X,Y,Heavy,MPI,Light,Harvest
490875.8867,5108745.25,0.053612385,0.792309682,0.096043578,0.149518483
491375.8867,5108745.25,0.100746269,0.767439929,0.102468427,0.203067851
491875.8867,5108745.25,0.209062231,0.731748995,0.072841985,0.281799917
492375.8867,5108745.25,0.303344867,0.676328829,0.051038062,0.354017641
492875.8867,5108745.25,0.364551556,0.270429395,0.04575961,0.407543817
493375.8867,5108745.25,0.375280179,0.501869348,0.02337496,0.396185105
493875.8867,5108745.25,0.328735632,0.590005183,0.022660099,0.348489425
494375.8867,5108745.25,0.286323385,0.280455145,0.068219088,0.345939321
494875.8867,5108745.25,0.221679389,0.700744694,0.06870229,0.286112379
495375.8867,5108745.25,0.211703959,0.664769678,0.051061388,0.26266302
495875.8867,5108745.25,0.210799884,0.728727349,0.043603812,0.254078761
496375.8867,5108745.25,0.228505482,0.718588906,0.045874207,0.274038128
496875.8867,5108745.25,0.249927933,0.683546012,0.084174114,0.333523696
497375.8867,5108745.25,0.187919463,0.631052495,0.205135687,0.389409861
497875.8867,5108745.25,0.126534191,0.30057484,0.322910579,0.442971762
498375.8867,5108745.25,0.11630009,-0.397884104,0.44079542,0.535137766
498875.8867,5108745.25,0.1547763,-1.097870011,0.477025393,0.60705489
499375.8867,5108745.25,0.197667281,-1.066601089,0.444137508,0.612042996
499875.8867,5108745.25,0.210367691,-1.592870435,0.454792043,0.642374562
500375.8867,5108745.25,0.189310242,-0.618166818,0.404598388,0.57767367
500875.8867,5108745.25,0.163512256,-0.603382577,0.392801738,0.526055211
501375.8867,5108745.25,0.131974922,-0.334990844,0.292789969,0.399366848
501875.8867,5108745.25,0.105719794,-0.037251673,0.255141388,0.333292165
502375.8867,5108745.25,0.066091,0.405848374,0.216871471,0.253089854
502875.8867,5108745.25,0.03112713,0.460773435,0.213302752,0.217499875
503375.8867,5108745.25,0.009392821,0.510366715,0.187185508,0.169324034
503875.8867,5108745.25,0.073251574,0.462238473,0.130593305,0.186080899
504375.8867,5108745.25,0.146551724,0.222413758,0.089522546,0.223849176
504875.8867,5108745.25,0.219285714,0.020914994,0.0325,0.245367686
505375.8867,5108745.25,0.258348624,0.022451307,0.018715596,0.272953435
505875.8867,5108745.25,0.218794835,0.430152412,0.007532281,0.224806859
506375.8867,5108745.25,0.119392917,0.672979913,0.000337268,0.119679532
506875.8867,5108745.25,0.047694754,0.794428004,0,0.047694754
507375.8867,5108745.25,0,0.829531983,0,0
507875.8867,5108745.25,0,0.838456493,0,0
479875.8867,5109245.25,0.682379994,-0.370056411,0.051739005,0.733941152
480375.8867,5109245.25,0.524140107,0.308287512,0.049857999,0.569425289
480875.8867,5109245.25,0.400751623,0.514806884,0.034847967,0.430028316
481375.8867,5109245.25,0.40457494,0.308848903,0.034824172,0.433792929
481875.8867,5109245.25,0.518467852,-0.057418283,0.055403557,0.564899495
482375.8867,5109245.25,0.529192547,0.168861393,0.093478261,0.615587495
482875.8867,5109245.25,0.471781305,0.061424873,0.143151088,0.611282881
483375.8867,5109245.25,0.364409264,0.0546117,0.181471709,0.541823996
483875.8867,5109245.25,0.248277842,0.579844109,0.170206659,0.418484501
484375.8867,5109245.25,0.085331672,0.734757808,0.131111803,0.20592749
484875.8867,5109245.25,0.004310345,0.6759848,0.07887931,0.056760904
485375.8867,5109245.25,0,0.415179045,0.047732697,0.017221584
487875.8867,5109245.25,0.06267672,-0.00381594,0.487747408,0.359323324
488375.8867,5109245.25,0.114434948,0.029364081,0.395536562,0.353527944
488875.8867,5109245.25,0.109683794,0.092219591,0.305335968,0.286710434
489875.8867,5109245.25,0.044939429,0.533109181,0.042594764,0.076225308
490375.8867,5109245.25,0.064327485,0.751953614,0.008943928,0.071775208
490875.8867,5109245.25,0.129116118,0.765909566,0.016753322,0.145739792
491375.8867,5109245.25,0.212129922,0.740315248,0.016958896,0.22906448
491875.8867,5109245.25,0.282845668,0.721623938,0.024956971,0.307766894
492375.8867,5109245.25,0.427382319,0.249112097,0.017508611,0.444865839
492875.8867,5109245.25,0.472481203,0.34501261,0.016541353,0.488267655
493375.8867,5109245.25,0.442472058,0.326995398,0.022682446,0.462237168
493875.8867,5109245.25,0.382284382,0.031040651,0.023976024,0.402920668
494375.8867,5109245.25,0.345662848,-0.055179636,0.075613748,0.411965948
494875.8867,5109245.25,0.280631188,0.571499625,0.069616337,0.345082635
495375.8867,5109245.25,0.235037769,0.712918294,0.060429983,0.294653705
495875.8867,5109245.25,0.229612493,0.734412574,0.046847889,0.276110771
496375.8867,5109245.25,0.234343434,0.747918339,0.013275613,0.247520175
496875.8867,5109245.25,0.243227498,0.669635623,0.067579377,0.309722195
497375.8867,5109245.25,0.162666667,0.714769479,0.132740741,0.291254497
497875.8867,5109245.25,0.117915905,0.406627868,0.2480195,0.351086916
498375.8867,5109245.25,0.078551703,0.144069871,0.429272783,0.479526194
498875.8867,5109245.25,0.097406705,-0.527752999,0.486717268,0.539140344
499375.8867,5109245.25,0.18989899,-1.664916541,0.448821549,0.571738005
499875.8867,5109245.25,0.208563536,-1.441559608,0.460980663,0.591194662
500375.8867,5109245.25,0.178727701,-0.957111804,0.389431168,0.510817253
500875.8867,5109245.25,0.128196386,-0.526597141,0.387657688,0.453891029
501375.8867,5109245.25,0.065621939,0.041116281,0.359125041,0.380898523
501875.8867,5109245.25,0.049346405,0.372435851,0.308169935,0.320012306
502375.8867,5109245.25,0.029604238,0.64903398,0.232471175,0.24329659
502875.8867,5109245.25,0.014506173,0.694807775,0.241049383,0.238352547
503375.8867,5109245.25,0.010915706,0.739001334,0.202546998,0.202649346
503875.8867,5109245.25,0.081207218,0.689378188,0.135034225,0.205526898
504375.8867,5109245.25,0.147670025,0.45892272,0.089735516,0.229355322
504875.8867,5109245.25,0.225909381,0.300715583,0.039885131,0.261787682
505375.8867,5109245.25,0.318722392,0.045660131,0.019028203,0.334763641
505875.8867,5109245.25,0.272761475,-0.086178185,0.022197141,0.289671764
506375.8867,5109245.25,0.16316932,0.499434706,0.014109986,0.17436335
506875.8867,5109245.25,0.069899666,0.6966581,0,0.069899666
507375.8867,5109245.25,0.00331725,0.820148936,0,0.00331725
507875.8867,5109245.25,0,0.841660259,0,0
479875.8867,5109745.25,0.749784297,-0.646757312,0.063272936,0.812839614
480375.8867,5109745.25,0.646630237,0.161434266,0.044019429,0.688189423
480875.8867,5109745.25,0.645454545,0.252962077,0.030194805,0.672163334
481375.8867,5109745.25,0.60194827,-0.11581722,0.03694995,0.633475928
481875.8867,5109745.25,0.599541585,-0.180069964,0.047151277,0.640814156
482375.8867,5109745.25,0.560465811,0.087339118,0.089280382,0.646336
482875.8867,5109745.25,0.547688707,-0.09804102,0.165593915,0.70991284
483375.8867,5109745.25,0.405207724,-0.285505449,0.219133996,0.619882416
483875.8867,5109745.25,0.236127168,0.406428887,0.240751445,0.475357495
484375.8867,5109745.25,0.129147342,0.58009822,0.214056368,0.301116388
484875.8867,5109745.25,0.027182436,0.534656745,0.156821746,0.113166959
486875.8867,5109745.25,0.050397878,0.283637018,0.492926614,0.370616143
487375.8867,5109745.25,0.058523307,0.40000505,0.509356924,0.487586076
487875.8867,5109745.25,0.111372023,0.059318313,0.537403556,0.570529374
488375.8867,5109745.25,0.141434263,0.427859321,0.402722444,0.489797273
488875.8867,5109745.25,0.13107511,0.339789579,0.273564065,0.344030112
489375.8867,5109745.25,0.092389246,0.609635182,0.195759182,0.240569241
490375.8867,5109745.25,0.089854111,0.764927779,0.009615385,0.098165949
490875.8867,5109745.25,0.13742515,0.782486965,0.005389222,0.142584221
491375.8867,5109745.25,0.235890014,0.53339014,0.01447178,0.250249578
491875.8867,5109745.25,0.33660225,0.665608074,0.0204788,0.35695192
492375.8867,5109745.25,0.457437661,0.468606973,0.028088277,0.485525939
492875.8867,5109745.25,0.477784189,0.095606112,0.018176572,0.495877239
493375.8867,5109745.25,0.487849892,0.059299911,0.015072285,0.501894031
493875.8867,5109745.25,0.420509513,-0.068229729,0.021605934,0.439712723
494375.8867,5109745.25,0.352422907,0.068703745,0.053178099,0.400958232
494875.8867,5109745.25,0.296587134,0.514264274,0.067955301,0.361075526
495375.8867,5109745.25,0.213290772,0.734535511,0.056587348,0.269180712
495875.8867,5109745.25,0.187337381,0.766014902,0.02572998,0.212897404
496375.8867,5109745.25,0.172105111,0.774629258,0.011839446,0.183856329
496875.8867,5109745.25,0.145550972,0.762427995,0.046847378,0.191122769
497375.8867,5109745.25,0.115140526,0.730880368,0.109700816,0.219390957
497875.8867,5109745.25,0.078155029,0.566066923,0.208199872,0.264454828
498375.8867,5109745.25,0.06200318,0.472658469,0.352623211,0.379859299
498875.8867,5109745.25,0.106657372,0.032733583,0.414081562,0.4478406
499375.8867,5109745.25,0.169692186,-1.526127312,0.425414365,0.478663238
499875.8867,5109745.25,0.171152229,-1.658946125,0.431875526,0.465505912
500375.8867,5109745.25,0.165133946,-0.813769274,0.3762495,0.435380931
500875.8867,5109745.25,0.113179993,-0.515094623,0.351588171,0.389190311
501375.8867,5109745.25,0.048822124,0.308336517,0.27995903,0.283846486
501875.8867,5109745.25,0.017958098,0.624089185,0.262055205,0.244264818
502375.8867,5109745.25,0,0.726511102,0.232307692,0.216394382
502875.8867,5109745.25,0.00472534,0.743063145,0.23213231,0.230004789
503375.8867,5109745.25,0.007333529,0.718893788,0.186564975,0.189987176
503875.8867,5109745.25,0.045772595,0.680702173,0.110495627,0.154399709
504375.8867,5109745.25,0.087803416,0.701577239,0.059934073,0.145126431
504875.8867,5109745.25,0.160652651,0.644216078,0.026984625,0.185351101
505375.8867,5109745.25,0.221625252,0.506086258,0.026527871,0.244267843
505875.8867,5109745.25,0.196254951,0.179840252,0.023406554,0.214884931
506375.8867,5109745.25,0.126403477,0.201117795,0.014125317,0.137603937
506875.8867,5109745.25,0.061983471,0.705819817,0.011019284,0.071155154
507375.8867,5109745.25,0.001642036,0.791486082,0.004926108,0.005941262
507875.8867,5109745.25,0,0.755285237,0.004503056,0.004020678
479875.8867,5110245.25,0.767241379,-1.728162061,0.076724138,0.84370186
480375.8867,5110245.25,0.700317277,-0.755178952,0.076146524,0.775897008
480875.8867,5110245.25,0.697481481,-0.267203612,0.054518519,0.750218655
481375.8867,5110245.25,0.703935599,-0.335325887,0.048002385,0.750040983
481875.8867,5110245.25,0.724460012,-1.102946458,0.061295972,0.784580252
482375.8867,5110245.25,0.645387994,-0.339687174,0.074377745,0.718188223
482875.8867,5110245.25,0.602153667,-0.542458538,0.134749709,0.734742441
483375.8867,5110245.25,0.508874018,-1.520961782,0.228978761,0.734181776
483875.8867,5110245.25,0.334476309,0.142570413,0.247817955,0.562335295
484375.8867,5110245.25,0.204809619,0.326391088,0.251703407,0.384649253
484875.8867,5110245.25,0.069767442,0.165226837,0.208748616,0.177697588
486875.8867,5110245.25,0.048033415,0.004659187,0.58510268,0.529833357
487375.8867,5110245.25,0.045822102,-0.120058141,0.587002096,0.607105035
487875.8867,5110245.25,0.13306335,-0.571279666,0.49609488,0.624045314
488375.8867,5110245.25,0.167101072,-0.220868117,0.383724298,0.546866047
488875.8867,5110245.25,0.153414129,0.248302594,0.255099025,0.400550441
489375.8867,5110245.25,0.165415987,0.546215633,0.121044046,0.271628412
489875.8867,5110245.25,0.105089227,0.737966135,0.057501652,0.15496025
490375.8867,5110245.25,0.090380891,0.758788789,0.047449968,0.132477111
490875.8867,5110245.25,0.141452585,0.759410399,0.008563273,0.14918233
491375.8867,5110245.25,0.221456693,0.686470416,0.018044619,0.237220522
491875.8867,5110245.25,0.308833446,0.569733055,0.018543493,0.324583732
492375.8867,5110245.25,0.425287356,0.4858778,0.018593644,0.441033134
492875.8867,5110245.25,0.438072616,0.261159202,0.011197828,0.447530914
493375.8867,5110245.25,0.480939415,0.252564519,0,0.480939415
493875.8867,5110245.25,0.458657244,0.077582031,0.003886926,0.461806399
494375.8867,5110245.25,0.383374255,0.509895043,0.010873378,0.392259322
494875.8867,5110245.25,0.3376955,0.494503661,0.029364826,0.364041433
495375.8867,5110245.25,0.258228606,0.709415212,0.017654099,0.27511953
495875.8867,5110245.25,0.216278401,0.760119823,0.007477711,0.223730393
496375.8867,5110245.25,0.165948895,0.765094345,0.04105656,0.206899639
496875.8867,5110245.25,0.085748431,0.774357086,0.061547655,0.144723524
497375.8867,5110245.25,0.048112058,0.750265591,0.116930572,0.158172248
497875.8867,5110245.25,0.042213884,0.719597168,0.158849281,0.187689256
498375.8867,5110245.25,0.058060331,0.668666296,0.240350308,0.270198894
498875.8867,5110245.25,0.067622198,0.481934105,0.294377067,0.297200874
499375.8867,5110245.25,0.096121417,-0.518945723,0.31450253,0.309752573
500875.8867,5110245.25,0.081693279,-0.203859994,0.413293724,0.400421801
501375.8867,5110245.25,0.097552448,0.314862702,0.334615385,0.371528972
501875.8867,5110245.25,0.068479009,0.550995802,0.267721955,0.291465538
502375.8867,5110245.25,0.020070086,0.638777312,0.252309653,0.24687421
502875.8867,5110245.25,0,0.708892069,0.213321056,0.198969367
503375.8867,5110245.25,0,0.785084282,0.143764434,0.142734308
503875.8867,5110245.25,0.010425717,0.818530635,0.051549377,0.061399371
504375.8867,5110245.25,0.045719278,0.820030511,0.006988934,0.052590162
504875.8867,5110245.25,0.074569222,0.792614666,0.010398099,0.084600749
505375.8867,5110245.25,0.072431398,0.73450683,0.020421187,0.090759004
505875.8867,5110245.25,0.100668896,0.613758303,0.017056856,0.115269526
506375.8867,5110245.25,0.06937799,0.710299533,0.009911141,0.077689828
506875.8867,5110245.25,0.019772118,0.757973723,0.014745308,0.032372347
507375.8867,5110245.25,0,0.804330598,0.00485594,0.004294303
507875.8867,5110245.25,0,0.795380195,0.00499002,0.004299226
479875.8867,5110745.25,0.66217765,-0.487155035,0.109169054,0.771315433
480375.8867,5110745.25,0.667532468,-0.821901081,0.107647908,0.774439891
480875.8867,5110745.25,0.723676556,-1.342505719,0.095113438,0.817534191
481375.8867,5110745.25,0.745787333,-1.434394392,0.063916328,0.808806525
481875.8867,5110745.25,0.778133178,-0.765422141,0.058156441,0.835456193
482375.8867,5110745.25,0.786674459,-0.75567859,0.05698422,0.842644609
482875.8867,5110745.25,0.648933061,-0.812383583,0.099970769,0.746899259
483375.8867,5110745.25,0.553913043,-0.279891158,0.145797101,0.698080427
483875.8867,5110745.25,0.411866759,0.237762449,0.178001388,0.559111306
484375.8867,5110745.25,0.247631935,0.129451554,0.206585476,0.378826435
485375.8867,5110745.25,0.007915567,0.335137601,0.149736148,0.073070562
485875.8867,5110745.25,0.005628518,0.543343446,0.237804878,0.150859111
486375.8867,5110745.25,0.01005386,0.522670547,0.382046679,0.315012301
486875.8867,5110745.25,0.043751967,0.429202369,0.497639282,0.497540716
487375.8867,5110745.25,0.102302536,0.018357576,0.538035558,0.631090849
487875.8867,5110745.25,0.15206036,-0.251219766,0.400464306,0.547589165
488375.8867,5110745.25,0.175622936,-0.087046628,0.283698589,0.44686289
488875.8867,5110745.25,0.185383244,0.24364729,0.169637552,0.348946693
489375.8867,5110745.25,0.154719235,0.742572736,0.069295102,0.221213933
489875.8867,5110745.25,0.10235732,0.762859579,0.061724566,0.159475575
490375.8867,5110745.25,0.113327002,0.756388444,0.046850269,0.155721732
490875.8867,5110745.25,0.151624549,0.719845937,0.0118149,0.161942691
491375.8867,5110745.25,0.164086687,0.650275932,0.020295838,0.181021245
491875.8867,5110745.25,0.186164433,0.370974282,0.019920319,0.201919231
492375.8867,5110745.25,0.26741573,0.28829203,0.019475655,0.282319714
492875.8867,5110745.25,0.307937774,0.259784971,0.017151974,0.32027991
493375.8867,5110745.25,0.346735841,0.207478656,0.00821444,0.352178407
493875.8867,5110745.25,0.380138568,0.190077158,0.000461894,0.380425183
494375.8867,5110745.25,0.317657907,0.398763716,0,0.317657907
494875.8867,5110745.25,0.319491525,0.317072189,0,0.319491525
495375.8867,5110745.25,0.278731343,0.620958793,0,0.278731343
495875.8867,5110745.25,0.18777991,0.723295747,0.030070377,0.214760393
496375.8867,5110745.25,0.145523476,0.74351874,0.084864392,0.22888068
496875.8867,5110745.25,0.074506284,0.759625366,0.107719928,0.177687711
497375.8867,5110745.25,0.034890777,0.718707984,0.182342233,0.207393647
497875.8867,5110745.25,0.041347626,0.717258264,0.225114855,0.251889018
498375.8867,5110745.25,0.0649594,0.667810857,0.268269831,0.311161751
498875.8867,5110745.25,0.068399453,0.328983088,0.34746922,0.360018282
499375.8867,5110745.25,0.08624069,-0.136026812,0.379851039,0.363811587
500375.8867,5110745.25,0.038991916,-0.82699473,0.399904898,0.280381124
500875.8867,5110745.25,0.109142167,-0.366926266,0.357631897,0.363510543
501375.8867,5110745.25,0.140465793,-0.095326943,0.354803493,0.419915492
501875.8867,5110745.25,0.145861601,0.155283722,0.331071913,0.425999374
502375.8867,5110745.25,0.094774424,0.444808314,0.334631613,0.390105275
502875.8867,5110745.25,0.016801292,0.625373434,0.251050081,0.239501206
503375.8867,5110745.25,0.012123096,0.73129852,0.152315822,0.152766035
503875.8867,5110745.25,0.00477327,0.80213452,0.056085919,0.058626034
504375.8867,5110745.25,0,0.83355045,0.000882872,0.000859845
504875.8867,5110745.25,0.001762115,0.835631089,0,0.001762115
505375.8867,5110745.25,0.013274336,0.828608758,0.007079646,0.020149157
505875.8867,5110745.25,0.012291207,0.799629959,0.009139616,0.020603044
506375.8867,5110745.25,0.003263708,0.794550102,0.009464752,0.011587473
506875.8867,5110745.25,0,0.811843437,0.010034494,0.009166428
507375.8867,5110745.25,0,0.809501625,0.004784689,0.004299226
507875.8867,5110745.25,0,0.80128746,0.004909984,0.004305396
508375.8867,5110745.25,0,0.60260013,0.010164739,0.008307075
479875.8867,5111245.25,0.575354353,-0.019181348,0.117732138,0.692006689
480375.8867,5111245.25,0.577134588,-0.258485051,0.125615051,0.701525531
480875.8867,5111245.25,0.682240279,-1.354576631,0.099825885,0.781034075
481375.8867,5111245.25,0.663760535,-0.71544953,0.059285092,0.72223001
481875.8867,5111245.25,0.695727986,-0.567778313,0.038942168,0.734134406
482375.8867,5111245.25,0.773568537,-0.907862847,0.034123771,0.807457107
482875.8867,5111245.25,0.689535889,-0.717413679,0.044681464,0.733961226
483375.8867,5111245.25,0.61120944,-0.341738373,0.048377581,0.658214312
483875.8867,5111245.25,0.490241998,0.108248003,0.091334895,0.557444755
484375.8867,5111245.25,0.314677327,0.055854565,0.130211308,0.380025565
485375.8867,5111245.25,0.007518797,0.509926875,0.115288221,0.060361991
485875.8867,5111245.25,0.027691108,0.600377846,0.244149766,0.207112145
486375.8867,5111245.25,0.058968818,0.537369842,0.311824637,0.348450044
486875.8867,5111245.25,0.101015965,0.125641557,0.379390421,0.476374954
487375.8867,5111245.25,0.183147034,0.040746864,0.409859559,0.593006592
487875.8867,5111245.25,0.166666667,0.38161405,0.333639144,0.479363715
488375.8867,5111245.25,0.223618922,0.20506675,0.201455508,0.398518405
488875.8867,5111245.25,0.233309909,0.325786156,0.096275474,0.311842439
489375.8867,5111245.25,0.164084507,0.691222174,0.066549296,0.218254756
489875.8867,5111245.25,0.137285491,0.748860789,0.061466459,0.193862171
490375.8867,5111245.25,0.093194359,0.769119541,0.061925199,0.151090605
490875.8867,5111245.25,0.048715382,0.767450928,0.03670337,0.08024304
491375.8867,5111245.25,0.059070255,0.569356548,0.017825935,0.07371701
495375.8867,5111245.25,0.181451613,0.434059183,0.102016129,0.253965227
495875.8867,5111245.25,0.137048721,0.648349932,0.077812829,0.200805182
496375.8867,5111245.25,0.153703704,0.691725265,0.129938272,0.274368651
496875.8867,5111245.25,0.088667058,0.72589359,0.185261304,0.269521171
497375.8867,5111245.25,0.05775076,0.660769691,0.239209726,0.283770289
497875.8867,5111245.25,0.043000915,0.692738363,0.267764562,0.294648952
498375.8867,5111245.25,0.057709381,0.663257444,0.332642794,0.379864727
498875.8867,5111245.25,0.070084951,0.118153874,0.425667476,0.473014302
499375.8867,5111245.25,0.108183079,-0.144710736,0.406033287,0.443809333
499875.8867,5111245.25,0.117892343,-0.659405935,0.407884761,0.426290164
500375.8867,5111245.25,0.14387411,-1.015910518,0.369426752,0.427044702
500875.8867,5111245.25,0.179051663,-0.645015119,0.340056617,0.454488751
501375.8867,5111245.25,0.176388889,-0.5374051,0.348611111,0.464150425
501875.8867,5111245.25,0.169179229,-0.557623377,0.355778894,0.474176358
502375.8867,5111245.25,0.159515231,-0.384913952,0.330822142,0.448996458
502875.8867,5111245.25,0.082232497,0.339994119,0.287978864,0.332160843
503375.8867,5111245.25,0.072098286,0.641758567,0.180730682,0.232638206
503875.8867,5111245.25,0.07170418,0.722090614,0.049196141,0.115556287
504375.8867,5111245.25,0.015018773,0.8113566,0.001251564,0.016165234
504875.8867,5111245.25,0,0.813872746,0.034229829,0.032165422
505375.8867,5111245.25,0,0.821051483,0.043131462,0.041845801
505875.8867,5111245.25,0,0.822161862,0.024280576,0.023215821
506375.8867,5111245.25,0,0.825093234,0,0
506875.8867,5111245.25,0,0.81664275,0.005583127,0.005159071
507375.8867,5111245.25,0,0.819748266,0.004623921,0.004299226
507875.8867,5111245.25,0,0.804850883,0.004641089,0.004307869
508375.8867,5111245.25,0,0.801998581,0.004535147,0.004012611
479875.8867,5111745.25,0.428447277,0.289013364,0.158169177,0.584804665
480375.8867,5111745.25,0.438896952,0.176508548,0.097532656,0.535089337
480875.8867,5111745.25,0.498842593,-0.097554973,0.087384259,0.585400346
481375.8867,5111745.25,0.541135574,0.063316783,0.061413673,0.601845768
481875.8867,5111745.25,0.614756489,0.039340984,0.042869641,0.656840657
482375.8867,5111745.25,0.670249855,-0.585912878,0.021499128,0.69145937
482875.8867,5111745.25,0.674485954,-0.759387072,0.016796988,0.691095347
483375.8867,5111745.25,0.583149258,0.279792906,0.035026822,0.6149271
483875.8867,5111745.25,0.450971731,0.229833549,0.044611307,0.479919854
485875.8867,5111745.25,0.087510994,0.481669779,0.18117854,0.205494957
486375.8867,5111745.25,0.120489904,0.462942633,0.270440252,0.354386268
486875.8867,5111745.25,0.16852613,0.285258448,0.289489137,0.451128595
487375.8867,5111745.25,0.23753243,0.103727668,0.268088786,0.503855454
487875.8867,5111745.25,0.265495208,0.179145844,0.201277955,0.445855929
488375.8867,5111745.25,0.315883191,0.268203855,0.080128205,0.380371583
488875.8867,5111745.25,0.306210692,0.473914623,0.027908805,0.32654288
489375.8867,5111745.25,0.19601464,0.601230988,0.020333469,0.210328983
489875.8867,5111745.25,0.132869565,0.719305126,0.043478261,0.16869645
490375.8867,5111745.25,0.08560794,0.772426862,0.049937965,0.131713324
490875.8867,5111745.25,0.057133738,0.768635664,0.05075008,0.102653348
491375.8867,5111745.25,0.054963358,0.760524928,0.049966689,0.097955619
491875.8867,5111745.25,0.098686546,0.728429263,0.029108981,0.122168791
492375.8867,5111745.25,0.095150625,0.649227682,0.12086701,0.189339001
492875.8867,5111745.25,0.084543762,0.591864825,0.185102421,0.226991454
493375.8867,5111745.25,0.056678557,0.55657017,0.232263179,0.224490699
493875.8867,5111745.25,0.019055868,0.530226385,0.312689476,0.225754981
494375.8867,5111745.25,0.027626812,0.275981614,0.376811594,0.266090555
495875.8867,5111745.25,0.108079748,0.463292359,0.188177685,0.262278659
496375.8867,5111745.25,0.105080467,0.676495778,0.174818555,0.263728806
496875.8867,5111745.25,0.089894242,0.708918633,0.212690952,0.297165928
497375.8867,5111745.25,0.100294118,0.656723172,0.262647059,0.35624138
497875.8867,5111745.25,0.110094451,0.548690254,0.306670602,0.407631679
498375.8867,5111745.25,0.073963615,0.326521503,0.414852371,0.472188636
498875.8867,5111745.25,0.0309375,-0.11974475,0.445,0.439077368
499375.8867,5111745.25,0.117564238,-0.617581454,0.412530799,0.453188522
499875.8867,5111745.25,0.151898734,-0.887949252,0.405063291,0.435895299
500375.8867,5111745.25,0.142125984,-0.028885625,0.322834646,0.377150347
500875.8867,5111745.25,0.191562932,-0.080086598,0.284232365,0.426958121
501375.8867,5111745.25,0.205474934,-0.436558439,0.356200528,0.514664742
501875.8867,5111745.25,0.223503042,-1.180970471,0.357989113,0.543938697
502375.8867,5111745.25,0.174638844,-0.040981641,0.347030498,0.484203564
502875.8867,5111745.25,0.159690921,0.402712753,0.243077914,0.3758375
503375.8867,5111745.25,0.112112112,0.669505019,0.148481815,0.239655821
503875.8867,5111745.25,0.097985661,0.666301271,0.03755548,0.129486233
504375.8867,5111745.25,0.078975079,0.723767202,0.035100035,0.107603765
504875.8867,5111745.25,0.006252057,0.767667967,0.083580125,0.079052286
505375.8867,5111745.25,0.025210084,0.78602742,0.069094304,0.088783967
505875.8867,5111745.25,0.035428219,0.786787901,0.065311152,0.096121034
506375.8867,5111745.25,0.010759494,0.805335135,0.016139241,0.025376863
506875.8867,5111745.25,0,0.806832851,0.003857281,0.003436426
507375.8867,5111745.25,0,0.813969994,0.003770028,0.003435442
507875.8867,5111745.25,0,0.818906022,0.000310559,0.000286615
508375.8867,5111745.25,0,0.813199866,0.009076682,0.008304696
479875.8867,5112245.25,0.36485307,0.236581077,0.251382019,0.612346624
480375.8867,5112245.25,0.362762238,0.441209607,0.171911422,0.531865133
480875.8867,5112245.25,0.342581776,0.480340219,0.105432243,0.446198308
481375.8867,5112245.25,0.406759561,0.523752205,0.061962645,0.466627794
481875.8867,5112245.25,0.538438967,0.425493793,0.045481221,0.582864304
482375.8867,5112245.25,0.570593394,-0.150448481,0.035077463,0.605036563
482875.8867,5112245.25,0.642920224,-0.185314934,0.0338534,0.675862074
483375.8867,5112245.25,0.536660929,0.024057003,0.036833046,0.567328743
483875.8867,5112245.25,0.36307146,0.114363815,0.052374612,0.396940576
485875.8867,5112245.25,0.228621291,0.237754716,0.094677138,0.290781131
486375.8867,5112245.25,0.266643906,0.241400071,0.148856265,0.391608079
486875.8867,5112245.25,0.247327791,0.317003236,0.189133017,0.430163612
487375.8867,5112245.25,0.276860701,0.29622892,0.146249638,0.421518392
487875.8867,5112245.25,0.274929223,0.347343208,0.088078012,0.355181444
488375.8867,5112245.25,0.280087527,0.347882348,0.026258206,0.300753429
489875.8867,5112245.25,0.152091255,0.691837245,0.053231939,0.196293321
490375.8867,5112245.25,0.061728395,0.770073917,0.060462172,0.116440512
490875.8867,5112245.25,0.032465544,0.792842282,0.05941807,0.088068868
491375.8867,5112245.25,0.040699523,0.756292222,0.104292528,0.134844184
491875.8867,5112245.25,0.086641462,0.719817811,0.135160681,0.209528887
492375.8867,5112245.25,0.074714418,0.660472525,0.243902439,0.301140328
492875.8867,5112245.25,0.067749847,0.678222467,0.260576334,0.311722292
493375.8867,5112245.25,0.057545148,0.614789351,0.285889195,0.325090264
493875.8867,5112245.25,0.016244923,0.628226641,0.34083099,0.328941971
494375.8867,5112245.25,0.013839717,0.525180523,0.381074992,0.353678982
494875.8867,5112245.25,0.016684046,-0.018993696,0.505039972,0.432897165
495375.8867,5112245.25,0.011157601,0.154636408,0.405160391,0.344204319
495875.8867,5112245.25,0.012207192,0.424723914,0.2804355,0.256179638
496375.8867,5112245.25,0.043800123,0.627824076,0.178901912,0.20994163
496875.8867,5112245.25,0.081735025,0.700851175,0.228090882,0.303288479
497375.8867,5112245.25,0.104702751,0.613413417,0.327713694,0.422728009
497875.8867,5112245.25,0.119227286,0.408235162,0.385451253,0.485025052
498375.8867,5112245.25,0.104575163,-0.216120668,0.386554622,0.460551088
498875.8867,5112245.25,0.090666667,-0.152572594,0.423666667,0.455477229
499375.8867,5112245.25,0.136250445,-0.335753692,0.388118107,0.448768348
499875.8867,5112245.25,0.159922929,0.344286693,0.346820809,0.417876497
500375.8867,5112245.25,0.137294259,0.503019635,0.201926937,0.281668542
500875.8867,5112245.25,0.124140427,0.373138322,0.283387622,0.348431461
501375.8867,5112245.25,0.138221529,0.059495376,0.351950078,0.461523335
